STN_CD,STN_NM,ELVTR_NM,OPR_SEC,INSTL_PSTN,USE_YN,ELVTR_SE,collected_at
0324,금호,승강기)엘리베이터-금호 3번출구측 외부#2,B1-1F,3번 출입구 측,사용가능,EV,2026-08-07T05:48:55Z
0324,금호,승강기)엘리베이터-금호 섬식(상) 3-2 내부#1,B2-B1,"약수 방면3-2, 옥수 방면8-3",사용가능,EV,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 3번출구 3호기,1F-2F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 3번출구 4호기,2F-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 4번출구 1호기,2F-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 4번출구 2호기,1F-2F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),"승강기)엘리베이터-옥수 4,5번출구측 외부#1",1F-2F,"5,6번 출입구",사용가능,EV,2026-08-07T05:48:55Z
0325,옥수(3),승강기)엘리베이터-옥수 상행 10-1 내부#1,2F-3F,금호 방면10-1,사용가능,EV,2026-08-07T05:48:55Z
0325,옥수(3),승강기)엘리베이터-옥수 하행 1-2 내부#2,2F-3F,압구정 방면1-2,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 1번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 1번출구 하행1,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번 출입구 6호기,1F-BM1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번 출입구 7호기,BM1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번출구 상행4,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번출구 하행5,B2-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 5번출구 상행3,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 6번출구 상행8,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 6번출구 하행9,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 2번 출구측 외부#2,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 상행 8-2 내부#1,B2-B1,옥수 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 외부#1,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 하행 3-2 내부#2,B2-B1,신사 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 상행4,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 상행6,B1-1F,5번 출입구,보수중,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 하행3,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 하행5,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 8번출구 상행2,B1-1F,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 8번출구 하행1,1F-B1,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 8번 출구측 외부#2,B1-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 상행 3-1 내부#1,B2-B1,압구정 방면3-1,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 하행 8-3 내부#2,B2-B1,잠원 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0328,잠원,승강기)에스컬레이터-잠원 2번출구 1호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0328,잠원,승강기)에스컬레이터-잠원 2번출구 2호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0328,잠원,승강기)엘리베이터-잠원 1번 출구측 외부#1,B1-1F,1번 출입구,보수중,EV,2026-08-07T05:48:55Z
0328,잠원,승강기)엘리베이터-잠원 상행 3-3 내부#1,B2-B1,신사 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0328,잠원,승강기)엘리베이터-잠원 하행 8-2 내부#2,B2-B1,고속터미널 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 10호기,B2-B3,교대 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 11호기,B2-B3,교대 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 12호기,B3-B2,교대 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 13호기,B2-B3,교대 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 14호기,B3-B2,교대 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 15호기,B2-B3,교대 방면9-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 16호기,B3-B2,교대 방면9-2,보수중,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 17호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 18호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 19호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 1호기,B2-B3,잠원 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 20호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 21호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 22호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 23호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 24호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 2호기,B3-B2,잠원 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 3호기,B3-B2,잠원 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 4호기,B2-B3,잠원 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 5호기,B2-B3,잠원 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 6호기,B3-B2,잠원 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 7호기,B2-B3,잠원 방면9-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 8호기,B3-B2,잠원 방면9-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 9호기,B3-B2,교대 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)엘리베이터-고속터미널 상행 8-2 내부#1,B3-B2,잠원 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)엘리베이터-고속터미널 하행 3-3 내부#2,B3-B2,교대 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0330,교대(3),승강기)에스컬레이터-교대(3) 상행(3-2) 2호기,B3-B2,"고속터미널 방면3-2, 남부터미널 방면8-3",사용가능,ES,2026-08-07T05:48:55Z
0330,교대(3),승강기)에스컬레이터-교대(3) 하행(8-3) 1호기,B2-B3,"고속터미널 방면3-2, 남부터미널 방면8-3",사용가능,ES,2026-08-07T05:48:55Z
0330,교대(3),승강기)엘리베이터-교대(3) #13출입구 외부엘리베이터 1호기,B1-1F,13번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0330,교대(3),승강기)엘리베이터-교대(3) 섬식(상) 4-2 내부#1,B3-B2-B1,"고속터미널 방면4-2, 남부터미널 방면7-3",사용가능,EV,2026-08-07T05:48:55Z
0330,교대(3),승강기)휠체어리프트-교대(3) 연결계단 내부1,B1-B1,"B1층 2,3호선 연결계단",사용가능,WL,2026-08-07T05:48:55Z
0331,남부터미널,승강기)에스컬레이터-남부터미널 6번출구 상행2,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0331,남부터미널,승강기)에스컬레이터-남부터미널 6번출구 하행1,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0331,남부터미널,승강기)엘리베이터-남부터미널 5번 출구측 외부#1,B2-1F,5번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0331,남부터미널,승강기)엘리베이터-남부터미널 상행 3-2 내부#1,B3-B2,교대 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0331,남부터미널,승강기)엘리베이터-남부터미널 하행 8-2 내부#2,B3-B2,양재 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)에스컬레이터-양재 5번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0332,양재(3),승강기)에스컬레이터-양재 5번출구 하행1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터 양재 1번 출입구 외부#3,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 11번 출구측 외부#2,B1-1F,11번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 4번 출구측 외부#1,B1-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 상행 3-1 내부#1,B2-B1,남부터미널 방면3-1,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 하행 8-4 내부#2,B2-B1,매봉 방면8-4,사용가능,EV,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 1번출구 상행4,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 1번출구 하행3,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 4번출구 상행2,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 4번출구 하행1,1F-B1,4번 출입구,보수중,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)엘리베이터-매봉 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0333,매봉,승강기)엘리베이터-매봉 상행 5-4 내부#1,B2-B1,양재 방면5-4,사용가능,EV,2026-08-07T05:48:55Z
0333,매봉,승강기)엘리베이터-매봉 하행 6-1 내부#2,B2-B1,도곡 방면6-1,사용가능,EV,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 1호기,B2-B4,매봉 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 2호기,B4-B2,매봉 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 3호기,B2-B4,매봉 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 4호기,B4-B2,매봉 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 5호기,B2-B4,대치 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 6호기,B4-B2,대치 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 7호기,B2-B4,대치 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 8호기,B4-B2,대치 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 4번출구 5호기,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 4번출구 6호기,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 8번출구 7호기,1F-B1,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 8번출구 8호기,B1-1F,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 내부 1호기,B2-B3,"도곡 방면1-1, 학여울 방면10-4",사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 내부 2호기,B3-B2,"도곡 방면1-1, 학여울 방면10-4",사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 내부 3호기,B2-B3,"도곡 방면10-4, 학여울 방면1-1",보수중,ES,2026-08-07T05:48:55Z
0335,대치,승강기)에스컬레이터-대치 내부 4호기,B3-B2,"도곡 방면10-4, 학여울 방면1-1",사용가능,ES,2026-08-07T05:48:55Z
0335,대치,승강기)엘리베이터-대치 7번 출구측 외부#1,B1-1F,7번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0335,대치,승강기)엘리베이터-대치 섬식(상) 1-1 내부#1,B3-B1,"도곡 방면1-1, 학여울 방면10-4",사용가능,EV,2026-08-07T05:48:55Z
0336,학여울,승강기)에스컬레이터-학여울 B3(대) 상행2,B3-B2,대합실(1번출입구 방면),사용가능,ES,2026-08-07T05:48:55Z
0336,학여울,승강기)에스컬레이터-학여울 B3(대) 하행1,B2-B3,대합실(1번출입구 방면),사용가능,ES,2026-08-07T05:48:55Z
0336,학여울,승강기)엘리베이터-학여울 1번 출구측 외부#1,B4-B2-B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0336,학여울,승강기)엘리베이터-학여울 상행 5-4 내부#1,B5-B4,대치 방면5-4,사용가능,EV,2026-08-07T05:48:55Z
0336,학여울,승강기)엘리베이터-학여울 하행 6-1 내부#2,B5-B4,대청 방면6-1,사용가능,EV,2026-08-07T05:48:55Z
0337,대청,승강기)에스컬레이터-대청 3번출구 상행4,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0337,대청,승강기)에스컬레이터-대청 3번출구 하행3,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0337,대청,승강기)에스컬레이터-대청 6번출구 상행2,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0337,대청,승강기)에스컬레이터-대청 6번출구 하행1,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0337,대청,승강기)엘리베이터-대청 8번 출구측 외부#1,B2-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0337,대청,승강기)엘리베이터-대청 상행 4-4 내부#1,B3-B2,학여울 방면4-4,사용가능,EV,2026-08-07T05:48:55Z
0337,대청,승강기)엘리베이터-대청 하행 7-1 내부#2,B3-B2,일원 방면7-1,사용가능,EV,2026-08-07T05:48:55Z
0338,일원,승강기)에스컬레이터-일원 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0338,일원,승강기)에스컬레이터-일원 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0338,일원,승강기)에스컬레이터-일원 2번출구 3호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0338,일원,승강기)에스컬레이터-일원 3번출구 4호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0338,일원,승강기)에스컬레이터-일원 6번출구 5호기,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0338,일원,승강기)에스컬레이터-일원 6번출구 6호기,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0338,일원,승강기)엘리베이터-일원 1번 출구측 외부#2,B2-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0338,일원,승강기)엘리베이터-일원 1번 출구측 외부#3,B2-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0338,일원,승강기)엘리베이터-일원 상행 6-3 내부#1,B3-B2,대청 방면6-3,사용가능,EV,2026-08-07T05:48:55Z
0338,일원,승강기)엘리베이터-일원 하행 5-2 내부#2,B3-B2,수서 방면5-2,사용가능,EV,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 2번출구 3호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 2번출구 4호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 5번출구 11호기,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 5번출구 12호기,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 6번출구 5호기,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 6번출구 6호기,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 내부 10호기,B2-B1,가락시장 방면2-2,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 내부 7호기,B1-B2,일원 방면9-3,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 내부 8호기,B2-B1,일원 방면9-3,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)에스컬레이터-수서 내부 9호기,B1-B2,가락시장 방면2-2,사용가능,ES,2026-08-07T05:48:55Z
0339,수서(3),승강기)엘리베이터-수서 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0339,수서(3),승강기)엘리베이터-수서 5번출구측 외부#2,B1-1F,5번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0339,수서(3),승강기)엘리베이터-수서 상행 8-3 내부#1,B2-B1,가락시장 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0339,수서(3),승강기)엘리베이터-수서 하행 3-2 내부#2,B2-B1,일원 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 7번 출구 19호기,1F-B1,7번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 7번 출구 20호기,B1-1F,7번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 8번 출구 21호기,1F-B2,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 8번 출구 22호기,B2-1F,8번 출입구,보수중,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 10호기,B4-B3,경찰병원 방면3-2,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 11호기,B2-B4,경찰병원 방면5-2,보수중,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 12호기,B4-B2,경찰병원 방면5-2,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 13호기,B2-B4,경찰병원 방면7-1,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 14호기,B4-B2,경찰병원 방면7-1,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 15호기,B1-B2,대합실(2번출입구 방면),사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 16호기,B2-B1,대합실(2번출입구 방면),사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 17호기,B1-B2,대합실(2번출입구 방면),보수중,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 18호기,B2-B1,대합실(2번출입구 방면),사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 1호기,B2-B4,수서 방면4-4,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 2호기,B4-B2,수서 방면4-4,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 3호기,B2-B4,수서 방면6-3,보수중,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 4호기,B4-B2,수서 방면6-3,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 5호기,B3-B4,수서 방면8-3,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 6호기,B4-B3,수서 방면8-3,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 7호기,B4-B3,수서 방면10-1,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 8호기,B4-B3,경찰병원 방면2-1,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 9호기,B3-B4,경찰병원 방면3-2,사용가능,ES,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)엘리베이터-가락시장(3) 7번 출구측 외부#1,B2-B1-1F,7번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)엘리베이터-가락시장(3) 상행 8-2 내부#1,B4-B3-B2,수서 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0340,가락시장(3),승강기)엘리베이터-가락시장(3) 하행 3-2 내부#2,B4-B3-B2,경찰병원 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 1번출구 13호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 1번출구 14호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 2번출구 15호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 2번출구 16호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 3번출구 19호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 3번출구 20호기,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 대합실 17호기,1F-B1,"3,4번 출입구 사이",사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 대합실 18호기,B1-1F,"3,4번 출입구 사이",사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(2-1) 1호기,B1-B2,가락시장 방면2-1,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(2-1) 2호기,B2-B1,가락시장 방면2-1,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(4-1) 7호기,B1-B2,오금 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(4-1) 8호기,B2-B1,오금 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(5-3) 10호기,B2-B1,오금 방면5-3,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(5-3) 9호기,B1-B2,오금 방면5-3,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(6-2) 3호기,B1-B2,가락시장 방면6-2,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(6-2) 4호기,B2-B1,가락시장 방면6-2,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(7-4) 5호기,B1-B2,가락시장 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(7-4) 6호기,B2-B1,가락시장 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(9-4) 11호기,B1-B2,오금 방면9-4,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(9-4) 12호기,B2-B1,오금 방면9-4,사용가능,ES,2026-08-07T05:48:55Z
0341,경찰병원,승강기)엘리베이터-경찰병원 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0341,경찰병원,승강기)엘리베이터-경찰병원 3번 출구측 외부#2,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
