are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,start_point,end_point,path_label
01,수도권,NU,8,8호선,1376,다산,1,출입구-승강장,3,4번 출입구 근처 엘리베이터 ,동구릉 방면,4번 출입구 근처 엘리베이터  → 동구릉 방면
01,수도권,NU,8,8호선,1376,다산,1,출입구-승강장,4,4번 출입구 근처 엘리베이터 ,별내 방면,4번 출입구 근처 엘리베이터  → 별내 방면
01,수도권,NU,8,8호선,1376,다산,1,출입구-승강장,5,3번 출입구 근처 엘리베이터 ,동구릉 방면,3번 출입구 근처 엘리베이터  → 동구릉 방면
01,수도권,NU,8,8호선,1376,다산,1,출입구-승강장,6,3번 출입구 근처 엘리베이터 ,별내 방면,3번 출입구 근처 엘리베이터  → 별내 방면
01,수도권,GU,8,8호선,1375,동구릉,1,출입구-승강장,1,2번 출입구 근처 엘리베이터 ,구리 방면,2번 출입구 근처 엘리베이터  → 구리 방면
01,수도권,GU,8,8호선,1375,동구릉,1,출입구-승강장,2,2번 출입구 근처 엘리베이터 ,다산 방면,2번 출입구 근처 엘리베이터  → 다산 방면
01,수도권,GU,8,8호선,1375,동구릉,1,출입구-승강장,3,5번 출입구 근처 엘리베이터 ,구리 방면,5번 출입구 근처 엘리베이터  → 구리 방면
01,수도권,GU,8,8호선,1375,동구릉,1,출입구-승강장,4,5번 출입구 근처 엘리베이터 ,다산 방면,5번 출입구 근처 엘리베이터  → 다산 방면
01,수도권,GU,8,8호선,0072,구리,1,출입구-승강장,1,"4,5,6,7번 출입구",장자호수공원 방면,"4,5,6,7번 출입구 → 장자호수공원 방면"
01,수도권,GU,8,8호선,0072,구리,1,출입구-승강장,2,"4,5,6,7번 출입구",동구릉 방면,"4,5,6,7번 출입구 → 동구릉 방면"
01,수도권,GU,8,8호선,0072,구리,3,환승,1,8호선 동구릉 방면,경의중앙선 도농방면,8호선 동구릉 방면 → 경의중앙선 도농방면
01,수도권,GU,8,8호선,0072,구리,3,환승,2,8호선 동구릉 방면,경의중앙선 양원방면,8호선 동구릉 방면 → 경의중앙선 양원방면
01,수도권,GU,8,8호선,0072,구리,3,환승,3,8호선 장자호수공원 방면,경의중앙선 도농방면,8호선 장자호수공원 방면 → 경의중앙선 도농방면
01,수도권,GU,8,8호선,0072,구리,3,환승,4,8호선 장자호수공원 방면,경의중앙선 양원방면,8호선 장자호수공원 방면 → 경의중앙선 양원방면
01,수도권,GU,8,8호선,1374,장자호수공원,1,출입구-승강장,1,1번 출입구 근처 엘리베이터 ,암사역사공원 방면,1번 출입구 근처 엘리베이터  → 암사역사공원 방면
01,수도권,GU,8,8호선,1374,장자호수공원,1,출입구-승강장,2,1번 출입구 근처 엘리베이터 ,구리 방면,1번 출입구 근처 엘리베이터  → 구리 방면
01,수도권,GU,8,8호선,1374,장자호수공원,1,출입구-승강장,3,5번 출입구 근처 엘리베이터 ,암사역사공원 방면,5번 출입구 근처 엘리베이터  → 암사역사공원 방면
01,수도권,GU,8,8호선,1374,장자호수공원,1,출입구-승강장,4,5번 출입구 근처 엘리베이터 ,구리 방면,5번 출입구 근처 엘리베이터  → 구리 방면
01,수도권,S1,8,8호선,1373,암사역사공원,1,출입구-승강장,1,1번 출입구 근처 엘리베이터 ,암사 방면,1번 출입구 근처 엘리베이터  → 암사 방면
01,수도권,S1,8,8호선,1373,암사역사공원,1,출입구-승강장,2,3번 출입구 근처 엘리베이터 ,암사 방면,3번 출입구 근처 엘리베이터  → 암사 방면
01,수도권,S1,8,8호선,1373,암사역사공원,1,출입구-승강장,3,1번 출입구 근처 엘리베이터 ,장자호수공원 방면,1번 출입구 근처 엘리베이터  → 장자호수공원 방면
01,수도권,S1,8,8호선,1373,암사역사공원,1,출입구-승강장,4,3번 출입구 근처 엘리베이터 ,장자호수공원 방면,3번 출입구 근처 엘리베이터  → 장자호수공원 방면
01,수도권,S1,8,8호선,0391,암사,1,출입구-승강장,1,3번 출구 뒷편 엘리베이터,천호 방면,3번 출구 뒷편 엘리베이터 → 천호 방면
01,수도권,S1,8,8호선,0391,암사,1,출입구-승강장,2,3번 출구 뒷편 엘리베이터,암사역사공원 방면,3번 출구 뒷편 엘리베이터 → 암사역사공원 방면
01,수도권,S1,8,8호선,0546,천호,1,출입구-승강장,1,6번 출입구 옆 엘리베이터,암사 방면,6번 출입구 옆 엘리베이터 → 암사 방면
01,수도권,S1,8,8호선,0546,천호,1,출입구-승강장,2,6번 출입구 옆 엘리베이터,강동구청 방면,6번 출입구 옆 엘리베이터 → 강동구청 방면
01,수도권,S1,8,8호선,0546,천호,3,환승,1,8호선 암사 방면,5호선 광나루 방면,8호선 암사 방면 → 5호선 광나루 방면
01,수도권,S1,8,8호선,0546,천호,3,환승,2,8호선 암사 방면,5호선 강동 방면,8호선 암사 방면 → 5호선 강동 방면
01,수도권,S1,8,8호선,0546,천호,3,환승,3,8호선 강동구청,5호선 광나루 방면,8호선 강동구청 → 5호선 광나루 방면
01,수도권,S1,8,8호선,0546,천호,3,환승,4,8호선 강동구청,5호선 강동 방면,8호선 강동구청 → 5호선 강동 방면
01,수도권,S1,8,8호선,0021,강동구청,1,출입구-승강장,1,4번 출입구 옆 엘리베이터,천호 방면,4번 출입구 옆 엘리베이터 → 천호 방면
01,수도권,S1,8,8호선,0021,강동구청,1,출입구-승강장,2,4번 출입구 옆 엘리베이터,몽촌토성 방면,4번 출입구 옆 엘리베이터 → 몽촌토성 방면
01,수도권,S1,8,8호선,0204,몽촌토성,1,출입구-승강장,1,4번 출입구 옆 엘리베이터,강동구청 방면,4번 출입구 옆 엘리베이터 → 강동구청 방면
01,수도권,S1,8,8호선,0204,몽촌토성,1,출입구-승강장,2,4번 출입구 옆 엘리베이터,잠실 방면,4번 출입구 옆 엘리베이터 → 잠실 방면
01,수도권,S1,8,8호선,0497,잠실,1,출입구-승강장,1,9번 출입구 옆 엘리베이터,몽촌토성 방면,9번 출입구 옆 엘리베이터 → 몽촌토성 방면
01,수도권,S1,8,8호선,0497,잠실,1,출입구-승강장,2,9번 출입구 옆 엘리베이터,석촌 방면,9번 출입구 옆 엘리베이터 → 석촌 방면
01,수도권,S1,8,8호선,0497,잠실,1,출입구-승강장,3,10번 출입구 옆 엘리베이터,몽촌토성 방면,10번 출입구 옆 엘리베이터 → 몽촌토성 방면
01,수도권,S1,8,8호선,0497,잠실,1,출입구-승강장,4,10번 출입구 옆 엘리베이터,석촌 방면,10번 출입구 옆 엘리베이터 → 석촌 방면
01,수도권,S1,8,8호선,0497,잠실,3,환승,1,8호선 몽촌토성 방면,2호선 잠실나루 방면,8호선 몽촌토성 방면 → 2호선 잠실나루 방면
01,수도권,S1,8,8호선,0497,잠실,3,환승,2,8호선 몽촌토성 방면,2호선 잠실새내 방면,8호선 몽촌토성 방면 → 2호선 잠실새내 방면
01,수도권,S1,8,8호선,0497,잠실,3,환승,3,8호선 석촌 방면,2호선 잠실나루 방면,8호선 석촌 방면 → 2호선 잠실나루 방면
01,수도권,S1,8,8호선,0497,잠실,3,환승,4,8호선 석촌 방면,2호선 잠실새내 방면,8호선 석촌 방면 → 2호선 잠실새내 방면
01,수도권,S1,8,8호선,0305,석촌,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,잠실 방면,1번 출입구 옆 엘리베이터 → 잠실 방면
01,수도권,S1,8,8호선,0305,석촌,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,송파 방면,1번 출입구 옆 엘리베이터 → 송파 방면
01,수도권,S1,8,8호선,0305,석촌,1,출입구-승강장,3,5번 출입구 옆 엘리베이터,잠실 방면,5번 출입구 옆 엘리베이터 → 잠실 방면
01,수도권,S1,8,8호선,0305,석촌,1,출입구-승강장,4,5번 출입구 옆 엘리베이터,송파 방면,5번 출입구 옆 엘리베이터 → 송파 방면
01,수도권,S1,8,8호선,0305,석촌,3,환승,1,8호선 잠실 방면,9호선 송파나루 방면,8호선 잠실 방면 → 9호선 송파나루 방면
01,수도권,S1,8,8호선,0305,석촌,3,환승,2,8호선 잠실 방면,9호선 석촌고분 방면,8호선 잠실 방면 → 9호선 석촌고분 방면
01,수도권,S1,8,8호선,0305,석촌,3,환승,3,8호선 송파 방면,9호선 송파나루 방면,8호선 송파 방면 → 9호선 송파나루 방면
01,수도권,S1,8,8호선,0305,석촌,3,환승,4,8호선 송파 방면,9호선 석촌고분 방면,8호선 송파 방면 → 9호선 석촌고분 방면
01,수도권,S1,8,8호선,0332,송파,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,석촌 방면,2번 출입구 옆 엘리베이터 → 석촌 방면
01,수도권,S1,8,8호선,0332,송파,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,가락시장 방면,2번 출입구 옆 엘리베이터 → 가락시장 방면
01,수도권,S1,8,8호선,0332,송파,1,출입구-승강장,3,4번 출입구 옆 엘리베이터 ,석촌 방면,4번 출입구 옆 엘리베이터  → 석촌 방면
01,수도권,S1,8,8호선,0332,송파,1,출입구-승강장,4,4번 출입구 옆 엘리베이터 ,가락시장 방면,4번 출입구 옆 엘리베이터  → 가락시장 방면
01,수도권,S1,8,8호선,0003,가락시장,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,송파 방면,1번 출입구 옆 엘리베이터 → 송파 방면
01,수도권,S1,8,8호선,0003,가락시장,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,문정 방면,1번 출입구 옆 엘리베이터 → 문정 방면
01,수도권,S1,8,8호선,0003,가락시장,1,출입구-승강장,3,4번 출입구 옆 엘리베이터,송파 방면,4번 출입구 옆 엘리베이터 → 송파 방면
01,수도권,S1,8,8호선,0003,가락시장,1,출입구-승강장,4,4번 출입구 옆 엘리베이터,문정 방면,4번 출입구 옆 엘리베이터 → 문정 방면
01,수도권,S1,8,8호선,0003,가락시장,1,출입구-승강장,5,7번 출입구 옆 엘리베이터,송파 방면,7번 출입구 옆 엘리베이터 → 송파 방면
01,수도권,S1,8,8호선,0003,가락시장,1,출입구-승강장,6,7번 출입구 옆 엘리베이터,문정 방면,7번 출입구 옆 엘리베이터 → 문정 방면
01,수도권,S1,8,8호선,0003,가락시장,3,환승,1,8호선 송파 방면,3호선 수서 방면,8호선 송파 방면 → 3호선 수서 방면
01,수도권,S1,8,8호선,0003,가락시장,3,환승,2,8호선 송파 방면,3호선 경찰병원 방면,8호선 송파 방면 → 3호선 경찰병원 방면
01,수도권,S1,8,8호선,0003,가락시장,3,환승,3,8호선 문정 방면,3호선 수서 방면,8호선 문정 방면 → 3호선 수서 방면
01,수도권,S1,8,8호선,0003,가락시장,3,환승,4,8호선 문정 방면,3호선 경찰병원 방면,8호선 문정 방면 → 3호선 경찰병원 방면
01,수도권,S1,8,8호선,0208,문정,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,가락시장 방면,2번 출입구 옆 엘리베이터 → 가락시장 방면
01,수도권,S1,8,8호선,0208,문정,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,장지 방면,2번 출입구 옆 엘리베이터 → 장지 방면
01,수도권,S1,8,8호선,0208,문정,1,출입구-승강장,3,4번 출입구 근처 엘리베이터,가락시장 방면,4번 출입구 근처 엘리베이터 → 가락시장 방면
01,수도권,S1,8,8호선,0208,문정,1,출입구-승강장,4,4번 출입구 근처 엘리베이터,장지 방면,4번 출입구 근처 엘리베이터 → 장지 방면
01,수도권,S1,8,8호선,0208,문정,1,출입구-승강장,5,3번 출입구 근처 엘리베이터 ,가락시장 방면,3번 출입구 근처 엘리베이터  → 가락시장 방면
01,수도권,S1,8,8호선,0208,문정,1,출입구-승강장,6,3번 출입구 근처 엘리베이터 ,장지 방면,3번 출입구 근처 엘리베이터  → 장지 방면
01,수도권,S1,8,8호선,0504,장지,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,문정 방면,1번 출입구 옆 엘리베이터 → 문정 방면
01,수도권,S1,8,8호선,0504,장지,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,복정 방면,1번 출입구 옆 엘리베이터 → 복정 방면
01,수도권,S1,8,8호선,0504,장지,1,출입구-승강장,3,4번 출입구 옆 엘리베이터,문정 방면,4번 출입구 옆 엘리베이터 → 문정 방면
01,수도권,S1,8,8호선,0504,장지,1,출입구-승강장,4,4번 출입구 옆 엘리베이터,복정 방면,4번 출입구 옆 엘리베이터 → 복정 방면
01,수도권,S1,8,8호선,0238,복정,1,출입구-승강장,1,1번 출입구 엘리베이터,장지 방면,1번 출입구 엘리베이터 → 장지 방면
01,수도권,S1,8,8호선,0238,복정,1,출입구-승강장,2,1번 출입구 엘리베이터,남위례 방면,1번 출입구 엘리베이터 → 남위례 방면
01,수도권,S1,8,8호선,0238,복정,3,환승,1,8호선 장지 방면,수인분당선 수서 방면,8호선 장지 방면 → 수인분당선 수서 방면
01,수도권,S1,8,8호선,0238,복정,3,환승,2,8호선 장지 방면,수인분당선 가천대 방면,8호선 장지 방면 → 수인분당선 가천대 방면
01,수도권,S1,8,8호선,0238,복정,3,환승,3,8호선 남위례 방면,수인분당선 수서 방면,8호선 남위례 방면 → 수인분당선 수서 방면
01,수도권,S1,8,8호선,0238,복정,3,환승,4,8호선 남위례 방면,수인분당선 가천대 방면,8호선 남위례 방면 → 수인분당선 가천대 방면
01,수도권,S1,8,8호선,1366,남위례,1,출입구-승강장,1,5번출입구옆 엘리베이터,암사 방면,5번출입구옆 엘리베이터 → 암사 방면
01,수도권,S1,8,8호선,1366,남위례,1,출입구-승강장,2,5번출입구옆 엘리베이터,모란방면,5번출입구옆 엘리베이터 → 모란방면
01,수도권,S1,8,8호선,0261,산성,1,출입구-승강장,1,3번 출입구 옆 엘리베이터,남위례 방면,3번 출입구 옆 엘리베이터 → 남위례 방면
01,수도권,S1,8,8호선,0261,산성,1,출입구-승강장,2,3번 출입구 옆 엘리베이터,남한산성입구 방면,3번 출입구 옆 엘리베이터 → 남한산성입구 방면
01,수도권,S1,8,8호선,0111,남한산성입구,1,출입구-승강장,1,3번 출입구 옆 엘리베이터,산성 방면,3번 출입구 옆 엘리베이터 → 산성 방면
01,수도권,S1,8,8호선,0111,남한산성입구,1,출입구-승강장,2,3번 출입구 옆 엘리베이터,단대오거리 방면,3번 출입구 옆 엘리베이터 → 단대오거리 방면
01,수도권,S1,8,8호선,0122,단대오거리,1,출입구-승강장,1,4번 출입구 옆 엘리베이터,남한산성입구 방면,4번 출입구 옆 엘리베이터 → 남한산성입구 방면
01,수도권,S1,8,8호선,0122,단대오거리,1,출입구-승강장,2,4번 출입구 옆 엘리베이터,신흥 방면,4번 출입구 옆 엘리베이터 → 신흥 방면
01,수도권,S1,8,8호선,0379,신흥,1,출입구-승강장,1,"3, 4번 출입구 사이 엘리베이터",단대오거리 방면,"3, 4번 출입구 사이 엘리베이터 → 단대오거리 방면"
01,수도권,S1,8,8호선,0379,신흥,1,출입구-승강장,2,"3, 4번 출입구 사이",수진 방면,"3, 4번 출입구 사이 → 수진 방면"
01,수도권,S1,8,8호선,0342,수진,1,출입구-승강장,1,3번 출입구 옆 엘리베이터,신흥 방면,3번 출입구 옆 엘리베이터 → 신흥 방면
01,수도권,S1,8,8호선,0342,수진,1,출입구-승강장,2,3번 출입구 옆 엘리베이터,모란 방면,3번 출입구 옆 엘리베이터 → 모란 방면
01,수도권,S1,8,8호선,0201,모란,1,출입구-승강장,1,11번 출입구 휠체어리프트,수진 방면,11번 출입구 휠체어리프트 → 수진 방면
01,수도권,S1,8,8호선,0201,모란,3,환승,1,8호선 수진 방면,수인분당선 태평 방면,8호선 수진 방면 → 수인분당선 태평 방면
01,수도권,S1,8,8호선,0201,모란,3,환승,2,8호선 수진 방면,수인분당선 야탑 방면,8호선 수진 방면 → 수인분당선 야탑 방면
01,수도권,S1,8,8호선,0201,모란,3,환승,3,8호선 모란(종착역),수인분당선 태평 방면,8호선 모란(종착역) → 수인분당선 태평 방면
01,수도권,S1,8,8호선,0201,모란,3,환승,4,8호선 모란(종착역),수인분당선 야탑 방면,8호선 모란(종착역) → 수인분당선 야탑 방면
01,수도권,S9,9,9호선,0028,개화,1,출입구-승강장,1,2번 출입구 근처 엘리베이터,김포공항 방면,2번 출입구 근처 엘리베이터 → 김포공항 방면
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,4번 출입구 옆 엘리베이터,개화 방면,4번 출입구 옆 엘리베이터 → 개화 방면
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,4번 출입구 옆 엘리베이터,공항시장 방면,4번 출입구 옆 엘리베이터 → 공항시장 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,1,9호선 개화 방면,5호선 개화산 방면,9호선 개화 방면 → 5호선 개화산 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,9호선 개화 방면,5호선 송정 방면,9호선 개화 방면 → 5호선 송정 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,3,9호선 공항시장 방면,5호선 개화산 방면,9호선 공항시장 방면 → 5호선 개화산 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,4,9호선 공항시장 방면,5호선 송정 방면,9호선 공항시장 방면 → 5호선 송정 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,5,9호선 개화 방면,공항철도 마곡나루 방면,9호선 개화 방면 → 공항철도 마곡나루 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,6,9호선 개화 방면,공항철도 계양 방면,9호선 개화 방면 → 공항철도 계양 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,7,9호선 공항시장 방면,공항철도 마곡나루 방면,9호선 공항시장 방면 → 공항철도 마곡나루 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,8,9호선 공항시장 방면,공항철도 계양 방면,9호선 공항시장 방면 → 공항철도 계양 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,9호선 개화 방면,김포골드라인 고촌 방면,9호선 개화 방면 → 김포골드라인 고촌 방면
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,9호선 공항시장 방면,김포골드라인 고촌 방면,9호선 공항시장 방면 → 김포골드라인 고촌 방면
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,1,1번 출입구 근처 엘리베이터,김포공항 방면,1번 출입구 근처 엘리베이터 → 김포공항 방면
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,2,1번 출입구 근처 엘리베이터,신방화 방면,1번 출입구 근처 엘리베이터 → 신방화 방면
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,1,3번 출입구 근처 엘리베이터,공항시장 방면,3번 출입구 근처 엘리베이터 → 공항시장 방면
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,2,7번 출입구 근처 엘리베이터,공항시장 방면,7번 출입구 근처 엘리베이터 → 공항시장 방면
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,3,3번 출입구 근처 엘리베이터,마곡나루 방면,3번 출입구 근처 엘리베이터 → 마곡나루 방면
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,4,7번 출입구 근처 엘리베이터,마곡나루 방면,7번 출입구 근처 엘리베이터 → 마곡나루 방면
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,"1, 2번 출입구 사이 엘리베이터",신방화 방면,"1, 2번 출입구 사이 엘리베이터 → 신방화 방면"
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,"1, 2번 출입구 사이 엘리베이터",양천향교 방면,"1, 2번 출입구 사이 엘리베이터 → 양천향교 방면"
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,마곡중앙광장 출입구 옆 엘리베이터,신방화 방면,마곡중앙광장 출입구 옆 엘리베이터 → 신방화 방면
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,마곡중앙광장 출입구 옆 엘리베이터,양천향교 방면,마곡중앙광장 출입구 옆 엘리베이터 → 양천향교 방면
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,9호선 신방화 방면,공항철도 디지털미디어시티 방면,9호선 신방화 방면 → 공항철도 디지털미디어시티 방면
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,9호선 신방화 방면,공항철도 김포공항 방면,9호선 신방화 방면 → 공항철도 김포공항 방면
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,9호선 양천향교 방면,공항철도 디지털미디어시티 방면,9호선 양천향교 방면 → 공항철도 디지털미디어시티 방면
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,9호선 양천향교 방면,공항철도 김포공항 방면,9호선 양천향교 방면 → 공항철도 김포공항 방면
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,1,3번 출입구 근처 엘리베이터,마곡나루 방면,3번 출입구 근처 엘리베이터 → 마곡나루 방면
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,2,5번 출입구 근처 엘리베이터,마곡나루 방면,5번 출입구 근처 엘리베이터 → 마곡나루 방면
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,3,3번 출입구 근처 엘리베이터,가양 방면,3번 출입구 근처 엘리베이터 → 가양 방면
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,4,5번 출입구 근처 엘리베이터,가양 방면,5번 출입구 근처 엘리베이터 → 가양 방면
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,1,4번 출입구 근처 엘리베이터,양천향교 방면,4번 출입구 근처 엘리베이터 → 양천향교 방면
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,2,8번 출입구 근처 엘리베이터,양천향교 방면,8번 출입구 근처 엘리베이터 → 양천향교 방면
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,3,4번 출입구 근처 엘리베이터,증미 방면,4번 출입구 근처 엘리베이터 → 증미 방면
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,4,8번 출입구 근처 엘리베이터,증미 방면,8번 출입구 근처 엘리베이터 → 증미 방면
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,1,1번 출입구 근처 엘리베이터,가양 방면,1번 출입구 근처 엘리베이터 → 가양 방면
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,2,1번 출입구 근처 엘리베이터,등촌 방면,1번 출입구 근처 엘리베이터 → 등촌 방면
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,1,5번 출입구 근처 엘리베이터,증미 방면,5번 출입구 근처 엘리베이터 → 증미 방면
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,2,5번 출입구 근처 엘리베이터,염창 방면,5번 출입구 근처 엘리베이터 → 염창 방면
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,1,1번출입구근처엘리베이터,등촌 방면,1번출입구근처엘리베이터 → 등촌 방면
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,2,1번출입구근처엘리베이터,신목동 방면,1번출입구근처엘리베이터 → 신목동 방면
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,3,3번출입구근처엘리베이터,등촌 방면,3번출입구근처엘리베이터 → 등촌 방면
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,4,3번출입구근처엘리베이터,신목동 방면,3번출입구근처엘리베이터 → 신목동 방면
01,수도권,S9,9,9호선,0362,신목동,1,출입구-승강장,1,2번출입구근처엘리베이터,선유도 방면,2번출입구근처엘리베이터 → 선유도 방면
01,수도권,S9,9,9호선,0362,신목동,1,출입구-승강장,2,2번출입구근처엘리베이터,염창 방면,2번출입구근처엘리베이터 → 염창 방면
01,수도권,S9,9,9호선,0362,신목동,1,출입구-승강장,3,1번출입구근처엘리베이터,선유도 방면,1번출입구근처엘리베이터 → 선유도 방면
01,수도권,S9,9,9호선,0362,신목동,1,출입구-승강장,4,1번출입구근처엘리베이터,염창 방면,1번출입구근처엘리베이터 → 염창 방면
01,수도권,S9,9,9호선,0308,선유도,1,출입구-승강장,1,1번출입구근처엘리베이터,당산 방면,1번출입구근처엘리베이터 → 당산 방면
01,수도권,S9,9,9호선,0308,선유도,1,출입구-승강장,2,1번출입구근처엘리베이터,신목동 방면,1번출입구근처엘리베이터 → 신목동 방면
01,수도권,S9,9,9호선,0308,선유도,1,출입구-승강장,3,8번출입구근처엘리베이터,당산 방면,8번출입구근처엘리베이터 → 당산 방면
01,수도권,S9,9,9호선,0308,선유도,1,출입구-승강장,4,8번출입구근처엘리베이터,신목동 방면,8번출입구근처엘리베이터 → 신목동 방면
01,수도권,S9,9,9호선,0126,당산,1,출입구-승강장,1,10번출입구근처엘리베이터,국회의사당 방면,10번출입구근처엘리베이터 → 국회의사당 방면
01,수도권,S9,9,9호선,0126,당산,1,출입구-승강장,2,10번출입구근처엘리베이터,선유도 방면,10번출입구근처엘리베이터 → 선유도 방면
01,수도권,S9,9,9호선,0126,당산,1,출입구-승강장,3,13번출입구근처엘리베이터,국회의사당 방면,13번출입구근처엘리베이터 → 국회의사당 방면
01,수도권,S9,9,9호선,0126,당산,1,출입구-승강장,4,13번출입구근처엘리베이터,선유도 방면,13번출입구근처엘리베이터 → 선유도 방면
01,수도권,S9,9,9호선,0126,당산,3,환승,1,9호선 국회의사당 방면,2호선 영등포구청 방면,9호선 국회의사당 방면 → 2호선 영등포구청 방면
01,수도권,S9,9,9호선,0126,당산,3,환승,2,9호선 국회의사당 방면,2호선 합정 방면,9호선 국회의사당 방면 → 2호선 합정 방면
01,수도권,S9,9,9호선,0126,당산,3,환승,3,9호선 선유도 방면,2호선 영등포구청 방면,9호선 선유도 방면 → 2호선 영등포구청 방면
01,수도권,S9,9,9호선,0126,당산,3,환승,4,9호선 선유도 방면,2호선 합정 방면,9호선 선유도 방면 → 2호선 합정 방면
01,수도권,S9,9,9호선,0081,국회의사당,1,출입구-승강장,1,2번 출입구 근처 엘리베이터,당산 방면,2번 출입구 근처 엘리베이터 → 당산 방면
01,수도권,S9,9,9호선,0081,국회의사당,1,출입구-승강장,2,2번 출입구 근처 엘리베이터,여의도 방면,2번 출입구 근처 엘리베이터 → 여의도 방면
01,수도권,S9,9,9호선,0081,국회의사당,1,출입구-승강장,3,5번 출입구 근처 엘리베이터,당산 방면,5번 출입구 근처 엘리베이터 → 당산 방면
01,수도권,S9,9,9호선,0081,국회의사당,1,출입구-승강장,4,5번 출입구 근처 엘리베이터,여의도 방면,5번 출입구 근처 엘리베이터 → 여의도 방면
01,수도권,S9,9,9호선,0081,국회의사당,1,출입구-승강장,5,6번 출입구 근처 엘리베이터,당산 방면,6번 출입구 근처 엘리베이터 → 당산 방면
01,수도권,S9,9,9호선,0081,국회의사당,1,출입구-승강장,6,6번 출입구 근처 엘리베이터,여의도 방면,6번 출입구 근처 엘리베이터 → 여의도 방면
01,수도권,S9,9,9호선,0412,여의도,1,출입구-승강장,1,2번출입구근처엘리베이터,샛강 방면 엘리베이터,2번출입구근처엘리베이터 → 샛강 방면 엘리베이터
01,수도권,S9,9,9호선,0412,여의도,1,출입구-승강장,2,2번출입구근처엘리베이터,국회의사당 방면 엘리베이터,2번출입구근처엘리베이터 → 국회의사당 방면 엘리베이터
01,수도권,S9,9,9호선,0412,여의도,1,출입구-승강장,3,3번출입구근처엘리베이터,샛강 방면 엘리베이터,3번출입구근처엘리베이터 → 샛강 방면 엘리베이터
01,수도권,S9,9,9호선,0412,여의도,1,출입구-승강장,4,3번출입구근처엘리베이터,국회의사당 방면 엘리베이터,3번출입구근처엘리베이터 → 국회의사당 방면 엘리베이터
01,수도권,S9,9,9호선,0412,여의도,3,환승,1,국회의사당 방면,5호선 신길 방면,국회의사당 방면 → 5호선 신길 방면
01,수도권,S9,9,9호선,0412,여의도,3,환승,2,국회의사당  방면,5호선 여의나루 방면,국회의사당  방면 → 5호선 여의나루 방면
