station_id,ln_nm,stin_nm,plf_no,car_ordr,car_etrc_no,car_label,facility_nm
S1_7_0525,7호선,중곡,2,6,1,6-1칸,계단
S1_7_0082,7호선,군자,1,4,4,4-4칸,엘리베이터
S1_7_0082,7호선,군자,2,4,4,4-4칸,엘리베이터
S1_7_0408,7호선,어린이대공원,1,3,3,3-3칸,엘리베이터
S1_7_0408,7호선,어린이대공원,1,4,1,4-1칸,계단
S1_7_0408,7호선,어린이대공원,1,5,4,5-4칸,계단
S1_7_0408,7호선,어린이대공원,2,4,1,4-1칸,계단
S1_7_0408,7호선,어린이대공원,2,5,4,5-4칸,계단
S1_7_0408,7호선,어린이대공원,2,6,2,6-2칸,엘리베이터
S1_7_0031,7호선,건대입구,1,7,1,7-1칸,엘리베이터
S1_7_0031,7호선,건대입구,2,1,1,1-1칸,계단
S1_7_0176,7호선,자양,1,1,4,1-4칸,엘리베이터
S1_7_0176,7호선,자양,2,7,4,7-4칸,엘리베이터
S1_7_0550,7호선,청담,1,8,4,8-4칸,계단
S1_7_0550,7호선,청담,2,1,1,1-1칸,계단
S1_7_0018,7호선,강남구청,1,1,1,1-1칸,엘리베이터
S1_7_0018,7호선,강남구청,2,8,4,8-4칸,엘리베이터
S1_7_0582,7호선,학동,1,5,1,5-1칸,엘리베이터
S1_7_0582,7호선,학동,2,4,4,4-4칸,에스컬레이터
S1_7_0120,7호선,논현,1,2,4,2-4칸,계단
S1_7_0120,7호선,논현,1,6,2,6-2칸,계단
S1_7_0120,7호선,논현,1,7,3,7-3칸,엘리베이터
S1_7_0120,7호선,논현,2,2,2,2-2칸,엘리베이터
S1_7_0120,7호선,논현,2,3,2,3-2칸,계단
S1_7_0120,7호선,논현,2,6,4,6-4칸,계단
S1_7_0215,7호선,반포,1,3,4,3-4칸,계단
S1_7_0215,7호선,반포,1,4,4,4-4칸,엘리베이터
S1_7_0215,7호선,반포,1,5,4,5-4칸,계단
S1_7_0215,7호선,반포,2,3,4,3-4칸,계단
S1_7_0215,7호선,반포,2,4,4,4-4칸,엘리베이터
S1_7_0215,7호선,반포,2,5,4,5-4칸,계단
S1_7_0048,7호선,고속터미널,1,3,2,3-2칸,엘리베이터
S1_7_0048,7호선,고속터미널,1,5,1,5-1칸,에스컬레이터
S1_7_0048,7호선,고속터미널,1,5,1,5-1칸,계단
S1_7_0048,7호선,고속터미널,2,4,4,4-4칸,에스컬레이터
S1_7_0048,7호선,고속터미널,2,4,4,4-4칸,계단
S1_7_0048,7호선,고속터미널,2,6,2,6-2칸,엘리베이터
S1_7_0112,7호선,내방,1,4,2,4-2칸,계단
S1_7_0112,7호선,내방,1,5,2,5-2칸,엘리베이터
S1_7_0112,7호선,내방,1,6,2,6-2칸,계단
S1_7_0112,7호선,내방,2,3,2,3-2칸,계단
S1_7_0112,7호선,내방,2,4,2,4-2칸,엘리베이터
S1_7_0112,7호선,내방,2,5,2,5-2칸,계단
S1_7_0560,7호선,총신대입구,1,3,4,3-4칸,에스컬레이터
S1_7_0560,7호선,총신대입구,1,4,2,4-2칸,엘리베이터
S1_7_0560,7호선,총신대입구,1,5,3,5-3칸,계단
S1_7_0560,7호선,총신대입구,1,7,2,7-2칸,계단
S1_7_0560,7호선,총신대입구,2,2,2,2-2칸,계단
S1_7_0560,7호선,총신대입구,2,4,2,4-2칸,계단
S1_7_0560,7호선,총신대입구,2,5,2,5-2칸,엘리베이터
S1_7_0560,7호선,총신대입구,2,6,1,6-1칸,에스컬레이터
S1_7_0107,7호선,남성,1,6,3,6-3칸,엘리베이터
S1_7_0107,7호선,남성,2,3,3,3-3칸,엘리베이터
S1_7_0344,7호선,숭실대입구,1,6,2,6-2칸,엘리베이터
S1_7_0344,7호선,숭실대입구,2,3,3,3-3칸,엘리베이터
S1_7_0273,7호선,상도,1,4,4,4-4칸,엘리베이터
S1_7_0273,7호선,상도,2,4,4,4-4칸,엘리베이터
S1_7_0502,7호선,장승배기,1,4,4,4-4칸,엘리베이터
S1_7_0502,7호선,장승배기,2,4,4,4-4칸,엘리베이터
S1_7_0502,7호선,장승배기,2,5,1,5-1칸,에스컬레이터
S1_7_0358,7호선,신대방삼거리,1,4,4,4-4칸,엘리베이터
S1_7_0358,7호선,신대방삼거리,2,4,4,4-4칸,에스컬레이터
S1_7_0232,7호선,보라매,1,3,3,3-3칸,계단
S1_7_0232,7호선,보라매,1,4,4,4-4칸,엘리베이터
S1_7_0232,7호선,보라매,1,6,2,6-2칸,계단
S1_7_0232,7호선,보라매,2,3,3,3-3칸,계단
S1_7_0232,7호선,보라매,2,5,1,5-1칸,엘리베이터
S1_7_0232,7호선,보라매,2,6,2,6-2칸,계단
S1_7_0378,7호선,신풍,1,1,4,1-4칸,계단
S1_7_0378,7호선,신풍,1,5,2,5-2칸,계단
S1_7_0378,7호선,신풍,1,5,4,5-4칸,엘리베이터
S1_7_0378,7호선,신풍,2,4,1,4-1칸,엘리베이터
S1_7_0378,7호선,신풍,2,4,4,4-4칸,계단
S1_7_0378,7호선,신풍,2,7,4,7-4칸,계단
S1_7_0130,7호선,대림,1,3,4,3-4칸,계단
S1_7_0130,7호선,대림,1,4,4,4-4칸,엘리베이터
S1_7_0130,7호선,대림,1,6,1,6-1칸,계단
S1_7_0130,7호선,대림,1,8,4,8-4칸,에스컬레이터
S1_7_0130,7호선,대림,2,1,1,1-1칸,에스컬레이터
S1_7_0130,7호선,대림,2,3,4,3-4칸,계단
S1_7_0130,7호선,대림,2,4,4,4-4칸,엘리베이터
S1_7_0130,7호선,대림,2,6,1,6-1칸,계단
S1_7_0103,7호선,남구로,1,1,1,1-1칸,계단
S1_7_0103,7호선,남구로,1,8,4,8-4칸,계단
S1_7_0103,7호선,남구로,2,1,1,1-1칸,계단
S1_7_0103,7호선,남구로,2,8,4,8-4칸,계단
S1_7_0004,7호선,가산디지털단지,1,4,3,4-3칸,계단
S1_7_0004,7호선,가산디지털단지,1,5,4,5-4칸,엘리베이터
S1_7_0004,7호선,가산디지털단지,1,6,4,6-4칸,계단
S1_7_0004,7호선,가산디지털단지,2,3,1,3-1칸,계단
S1_7_0004,7호선,가산디지털단지,2,4,1,4-1칸,엘리베이터
S1_7_0004,7호선,가산디지털단지,2,5,1,5-1칸,계단
S1_7_0547,7호선,철산,1,4,1,4-1칸,계단
S1_7_0547,7호선,철산,1,5,1,5-1칸,엘리베이터
S1_7_0547,7호선,철산,1,5,4,5-4칸,계단
S1_7_0547,7호선,철산,2,4,1,4-1칸,계단
S1_7_0547,7호선,철산,2,4,4,4-4칸,엘리베이터
S1_7_0547,7호선,철산,2,5,4,5-4칸,계단
S1_7_0064,7호선,광명사거리,1,8,4,8-4칸,계단
S1_7_0064,7호선,광명사거리,2,2,1,2-1칸,엘리베이터
S1_7_0545,7호선,천왕,1,3,4,3-4칸,계단
S1_7_0545,7호선,천왕,1,5,1,5-1칸,엘리베이터
S1_7_0545,7호선,천왕,1,6,1,6-1칸,계단
S1_7_0545,7호선,천왕,2,3,4,3-4칸,계단
S1_7_0545,7호선,천왕,2,4,4,4-4칸,엘리베이터
S1_7_0545,7호선,천왕,2,6,1,6-1칸,계단
S1_7_0435,7호선,온수,1,4,1,4-1칸,계단
S1_7_0435,7호선,온수,1,4,4,4-4칸,엘리베이터
S1_7_0435,7호선,온수,1,5,1,5-1칸,계단
S1_7_0435,7호선,온수,2,4,1,4-1칸,계단
S1_7_0435,7호선,온수,2,5,1,5-1칸,계단
S1_7_0435,7호선,온수,2,5,4,5-4칸,엘리베이터
IC_7_0101,7호선,까치울,1,3,2,3-2칸,엘리베이터
IC_7_0101,7호선,까치울,1,3,3,3-3칸,에스컬레이터
IC_7_0101,7호선,까치울,1,3,3,3-3칸,계단
IC_7_0101,7호선,까치울,2,6,2,6-2칸,에스컬레이터
IC_7_0101,7호선,까치울,2,6,2,6-2칸,계단
IC_7_0101,7호선,까치울,2,6,3,6-3칸,엘리베이터
IC_7_0248,7호선,부천종합운동장,1,3,2,3-2칸,계단
IC_7_0248,7호선,부천종합운동장,1,4,1,4-1칸,에스컬레이터
IC_7_0248,7호선,부천종합운동장,1,5,3,5-3칸,엘리베이터
IC_7_0248,7호선,부천종합운동장,1,6,4,6-4칸,에스컬레이터
IC_7_0248,7호선,부천종합운동장,2,3,1,3-1칸,에스컬레이터
IC_7_0248,7호선,부천종합운동장,2,4,2,4-2칸,엘리베이터
IC_7_0248,7호선,부천종합운동장,2,5,4,5-4칸,에스컬레이터
IC_7_0248,7호선,부천종합운동장,2,6,3,6-3칸,계단
IC_7_0561,7호선,춘의,1,3,3,3-3칸,에스컬레이터
IC_7_0561,7호선,춘의,1,3,3,3-3칸,계단
IC_7_0561,7호선,춘의,1,5,1,5-1칸,엘리베이터
IC_7_0561,7호선,춘의,1,6,2,6-2칸,에스컬레이터
IC_7_0561,7호선,춘의,1,6,2,6-2칸,계단
IC_7_0561,7호선,춘의,2,3,3,3-3칸,에스컬레이터
IC_7_0561,7호선,춘의,2,3,3,3-3칸,계단
IC_7_0561,7호선,춘의,2,4,4,4-4칸,엘리베이터
IC_7_0561,7호선,춘의,2,6,2,6-2칸,에스컬레이터
IC_7_0561,7호선,춘의,2,6,2,6-2칸,계단
IC_7_0374,7호선,신중동,1,3,1,3-1칸,에스컬레이터
IC_7_0374,7호선,신중동,1,3,1,3-1칸,계단
IC_7_0374,7호선,신중동,1,4,2,4-2칸,엘리베이터
IC_7_0374,7호선,신중동,1,5,2,5-2칸,에스컬레이터
IC_7_0374,7호선,신중동,2,4,3,4-3칸,에스컬레이터
IC_7_0374,7호선,신중동,2,5,3,5-3칸,엘리베이터
IC_7_0374,7호선,신중동,2,6,4,6-4칸,에스컬레이터
IC_7_0374,7호선,신중동,2,6,4,6-4칸,계단
IC_7_0247,7호선,부천시청,1,4,4,4-4칸,에스컬레이터
IC_7_0247,7호선,부천시청,1,4,4,4-4칸,계단
IC_7_0247,7호선,부천시청,1,5,3,5-3칸,엘리베이터
IC_7_0247,7호선,부천시청,2,4,2,4-2칸,엘리베이터
IC_7_0247,7호선,부천시청,2,5,1,5-1칸,에스컬레이터
IC_7_0247,7호선,부천시청,2,5,1,5-1칸,계단
IC_7_0274,7호선,상동,1,3,4,3-4칸,에스컬레이터
IC_7_0274,7호선,상동,1,4,3,4-3칸,엘리베이터
IC_7_0274,7호선,상동,1,5,4,5-4칸,에스컬레이터
IC_7_0274,7호선,상동,2,4,1,4-1칸,에스컬레이터
IC_7_0274,7호선,상동,2,4,3,4-3칸,엘리베이터
IC_7_0274,7호선,상동,2,6,2,6-2칸,에스컬레이터
IC_7_0265,7호선,삼산체육관,1,3,1,3-1칸,에스컬레이터
IC_7_0265,7호선,삼산체육관,1,3,2,3-2칸,계단
IC_7_0265,7호선,삼산체육관,1,4,2,4-2칸,엘리베이터
IC_7_0265,7호선,삼산체육관,1,5,2,5-2칸,계단
IC_7_0265,7호선,삼산체육관,1,5,3,5-3칸,에스컬레이터
IC_7_0265,7호선,삼산체육관,2,4,2,4-2칸,에스컬레이터
IC_7_0265,7호선,삼산체육관,2,4,3,4-3칸,계단
IC_7_0265,7호선,삼산체육관,2,5,3,5-3칸,엘리베이터
IC_7_0265,7호선,삼산체육관,2,6,3,6-3칸,계단
IC_7_0265,7호선,삼산체육관,2,6,4,6-4칸,에스컬레이터
IC_7_0085,7호선,굴포천,1,3,3,3-3칸,에스컬레이터
IC_7_0085,7호선,굴포천,1,3,3,3-3칸,계단
IC_7_0085,7호선,굴포천,1,4,4,4-4칸,엘리베이터
IC_7_0085,7호선,굴포천,1,5,4,5-4칸,계단
IC_7_0085,7호선,굴포천,1,6,1,6-1칸,에스컬레이터
IC_7_0085,7호선,굴포천,2,3,4,3-4칸,에스컬레이터
IC_7_0085,7호선,굴포천,2,4,1,4-1칸,계단
IC_7_0085,7호선,굴포천,2,5,1,5-1칸,엘리베이터
IC_7_0085,7호선,굴포천,2,6,2,6-2칸,에스컬레이터
IC_7_0085,7호선,굴포천,2,6,2,6-2칸,계단
IC_7_0250,7호선,부평구청,1,2,4,2-4칸,에스컬레이터
IC_7_0250,7호선,부평구청,1,2,4,2-4칸,계단
IC_7_0250,7호선,부평구청,1,4,1,4-1칸,엘리베이터
IC_7_0250,7호선,부평구청,1,4,4,4-4칸,에스컬레이터
IC_7_0250,7호선,부평구청,1,4,4,4-4칸,계단
IC_7_0250,7호선,부평구청,1,8,4,8-4칸,엘리베이터
IC_7_0250,7호선,부평구청,1,8,4,8-4칸,에스컬레이터
IC_7_0250,7호선,부평구청,1,8,4,8-4칸,계단
IC_7_0250,7호선,부평구청,2,1,1,1-1칸,엘리베이터
IC_7_0250,7호선,부평구청,2,2,1,2-1칸,에스컬레이터
IC_7_0250,7호선,부평구청,2,2,1,2-1칸,계단
IC_7_0250,7호선,부평구청,2,5,1,5-1칸,에스컬레이터
IC_7_0250,7호선,부평구청,2,5,1,5-1칸,계단
IC_7_0250,7호선,부평구청,2,5,4,5-4칸,엘리베이터
IC_7_0250,7호선,부평구청,2,7,1,7-1칸,에스컬레이터
IC_7_0250,7호선,부평구청,2,7,1,7-1칸,계단
IC_7_1352,7호선,산곡,1,3,3,3-3칸,에스컬레이터
IC_7_1352,7호선,산곡,1,5,1,5-1칸,엘리베이터
IC_7_1352,7호선,산곡,1,6,1,6-1칸,계단
IC_7_1352,7호선,산곡,1,6,2,6-2칸,에스컬레이터
IC_7_1352,7호선,산곡,2,3,3,3-3칸,에스컬레이터
IC_7_1352,7호선,산곡,2,3,4,3-4칸,계단
IC_7_1352,7호선,산곡,2,5,1,5-1칸,엘리베이터
IC_7_1352,7호선,산곡,2,6,2,6-2칸,에스컬레이터
IC_7_0301,7호선,석남,1,1,3,1-3칸,엘리베이터
IC_7_0301,7호선,석남,1,2,4,2-4칸,에스컬레이터
IC_7_0301,7호선,석남,1,2,4,2-4칸,계단
IC_7_0301,7호선,석남,1,6,2,6-2칸,에스컬레이터
IC_7_0301,7호선,석남,1,6,2,6-2칸,계단
IC_7_0301,7호선,석남,1,7,3,7-3칸,엘리베이터
IC_7_0301,7호선,석남,2,2,2,2-2칸,엘리베이터
IC_7_0301,7호선,석남,2,3,3,3-3칸,에스컬레이터
IC_7_0301,7호선,석남,2,3,3,3-3칸,계단
IC_7_0301,7호선,석남,2,7,1,7-1칸,에스컬레이터
IC_7_0301,7호선,석남,2,7,1,7-1칸,계단
IC_7_0301,7호선,석남,2,8,4,8-4칸,엘리베이터
NU_8_0230,8호선,별내,1,2,1,2-1칸,계단
NU_8_0230,8호선,별내,1,3,1,3-1칸,에스컬레이터
NU_8_0230,8호선,별내,1,3,2,3-2칸,엘리베이터
NU_8_0230,8호선,별내,1,4,4,4-4칸,계단
NU_8_0230,8호선,별내,1,6,4,6-4칸,계단
NU_8_0230,8호선,별내,2,1,1,1-1칸,계단
NU_8_0230,8호선,별내,2,2,1,2-1칸,에스컬레이터
NU_8_0230,8호선,별내,2,3,2,3-2칸,엘리베이터
NU_8_0230,8호선,별내,2,4,4,4-4칸,계단
NU_8_0230,8호선,별내,2,6,1,6-1칸,계단
NU_8_1376,8호선,다산,1,1,1,1-1칸,계단
NU_8_1376,8호선,다산,1,2,1,2-1칸,에스컬레이터
NU_8_1376,8호선,다산,1,4,1,4-1칸,엘리베이터
NU_8_1376,8호선,다산,1,5,4,5-4칸,에스컬레이터
NU_8_1376,8호선,다산,2,2,1,2-1칸,에스컬레이터
NU_8_1376,8호선,다산,2,4,1,4-1칸,엘리베이터
NU_8_1376,8호선,다산,2,5,4,5-4칸,에스컬레이터
NU_8_1376,8호선,다산,2,6,3,6-3칸,계단
S1_8_1373,8호선,암사역사공원,1,2,3,2-3칸,에스컬레이터
S1_8_1373,8호선,암사역사공원,1,3,4,3-4칸,엘리베이터
S1_8_1373,8호선,암사역사공원,1,5,1,5-1칸,계단
S1_8_1373,8호선,암사역사공원,2,2,4,2-4칸,계단
S1_8_1373,8호선,암사역사공원,2,4,1,4-1칸,엘리베이터
S1_8_1373,8호선,암사역사공원,2,5,2,5-2칸,에스컬레이터
S1_8_0391,8호선,암사,1,2,4,2-4칸,에스컬레이터
S1_8_0391,8호선,암사,1,3,4,3-4칸,엘리베이터
S1_8_0391,8호선,암사,1,4,3,4-3칸,에스컬레이터
S1_8_0391,8호선,암사,2,3,2,3-2칸,에스컬레이터
S1_8_0391,8호선,암사,2,4,1,4-1칸,엘리베이터
S1_8_0391,8호선,암사,2,5,1,5-1칸,에스컬레이터
S1_8_0546,8호선,천호,1,2,1,2-1칸,엘리베이터
S1_8_0546,8호선,천호,1,2,4,2-4칸,계단
S1_8_0546,8호선,천호,2,5,4,5-4칸,엘리베이터
S1_8_0546,8호선,천호,2,5,4,5-4칸,계단
S1_8_0021,8호선,강동구청,1,3,2,3-2칸,계단
S1_8_0021,8호선,강동구청,1,4,2,4-2칸,엘리베이터
S1_8_0021,8호선,강동구청,1,5,1,5-1칸,계단
S1_8_0021,8호선,강동구청,2,2,4,2-4칸,계단
S1_8_0021,8호선,강동구청,2,3,2,3-2칸,엘리베이터
S1_8_0021,8호선,강동구청,2,4,3,4-3칸,계단
S1_8_0204,8호선,몽촌토성,1,2,4,2-4칸,계단
S1_8_0204,8호선,몽촌토성,1,3,4,3-4칸,엘리베이터
S1_8_0204,8호선,몽촌토성,1,4,4,4-4칸,계단
S1_8_0204,8호선,몽촌토성,2,3,1,3-1칸,계단
S1_8_0204,8호선,몽촌토성,2,4,1,4-1칸,엘리베이터
S1_8_0204,8호선,몽촌토성,2,5,1,5-1칸,계단
S1_8_0497,8호선,잠실,1,2,3,2-3칸,엘리베이터
S1_8_0497,8호선,잠실,1,3,1,3-1칸,계단
S1_8_0497,8호선,잠실,1,5,1,5-1칸,계단
S1_8_0497,8호선,잠실,2,2,4,2-4칸,계단
S1_8_0497,8호선,잠실,2,4,4,4-4칸,계단
S1_8_0497,8호선,잠실,2,5,2,5-2칸,엘리베이터
S1_8_0305,8호선,석촌,1,2,4,2-4칸,계단
S1_8_0305,8호선,석촌,1,3,4,3-4칸,엘리베이터
S1_8_0305,8호선,석촌,1,4,4,4-4칸,계단
S1_8_0305,8호선,석촌,2,3,1,3-1칸,계단
S1_8_0305,8호선,석촌,2,4,1,4-1칸,엘리베이터
S1_8_0305,8호선,석촌,2,5,1,5-1칸,계단
S1_8_0332,8호선,송파,1,2,4,2-4칸,계단
S1_8_0332,8호선,송파,1,3,4,3-4칸,엘리베이터
S1_8_0332,8호선,송파,1,4,4,4-4칸,계단
S1_8_0332,8호선,송파,2,3,1,3-1칸,계단
S1_8_0332,8호선,송파,2,4,1,4-1칸,엘리베이터
S1_8_0332,8호선,송파,2,5,1,5-1칸,계단
S1_8_0003,8호선,가락시장,1,3,1,3-1칸,계단
S1_8_0003,8호선,가락시장,1,4,3,4-3칸,계단
S1_8_0003,8호선,가락시장,1,5,4,5-4칸,엘리베이터
S1_8_0003,8호선,가락시장,1,6,4,6-4칸,엘리베이터
S1_8_0003,8호선,가락시장,1,6,4,6-4칸,에스컬레이터
S1_8_0003,8호선,가락시장,2,1,1,1-1칸,엘리베이터
S1_8_0003,8호선,가락시장,2,1,1,1-1칸,에스컬레이터
S1_8_0003,8호선,가락시장,2,2,3,2-3칸,엘리베이터
S1_8_0003,8호선,가락시장,2,3,1,3-1칸,계단
S1_8_0003,8호선,가락시장,2,4,4,4-4칸,계단
S1_8_0208,8호선,문정,1,2,4,2-4칸,계단
S1_8_0208,8호선,문정,1,3,4,3-4칸,엘리베이터
S1_8_0208,8호선,문정,1,4,4,4-4칸,계단
S1_8_0208,8호선,문정,2,3,1,3-1칸,계단
S1_8_0208,8호선,문정,2,4,1,4-1칸,엘리베이터
S1_8_0208,8호선,문정,2,5,1,5-1칸,계단
S1_8_0504,8호선,장지,1,3,1,3-1칸,계단
S1_8_0504,8호선,장지,1,4,1,4-1칸,엘리베이터
S1_8_0504,8호선,장지,1,5,1,5-1칸,계단
S1_8_0504,8호선,장지,2,2,4,2-4칸,계단
S1_8_0504,8호선,장지,2,3,4,3-4칸,엘리베이터
S1_8_0504,8호선,장지,2,4,4,4-4칸,계단
S1_8_0238,8호선,복정,1,2,4,2-4칸,계단
S1_8_0238,8호선,복정,1,3,4,3-4칸,엘리베이터
S1_8_0238,8호선,복정,1,5,2,5-2칸,에스컬레이터
S1_8_0238,8호선,복정,1,5,2,5-2칸,계단
S1_8_0238,8호선,복정,2,2,3,2-3칸,에스컬레이터
S1_8_0238,8호선,복정,2,2,3,2-3칸,계단
S1_8_0238,8호선,복정,2,3,4,3-4칸,엘리베이터
S1_8_0238,8호선,복정,2,4,4,4-4칸,계단
S1_8_1366,8호선,남위례,1,4,1,4-1칸,엘리베이터
S1_8_1366,8호선,남위례,1,4,1,4-1칸,에스컬레이터
S1_8_1366,8호선,남위례,1,4,1,4-1칸,계단
S1_8_1366,8호선,남위례,2,2,2,2-2칸,계단
S1_8_1366,8호선,남위례,2,3,4,3-4칸,엘리베이터
S1_8_1366,8호선,남위례,2,5,1,5-1칸,에스컬레이터
S1_8_0261,8호선,산성,1,1,1,1-1칸,엘리베이터
S1_8_0261,8호선,산성,1,1,3,1-3칸,계단
S1_8_0261,8호선,산성,1,1,4,1-4칸,에스컬레이터
S1_8_0261,8호선,산성,2,6,1,6-1칸,엘리베이터
S1_8_0261,8호선,산성,2,6,3,6-3칸,계단
S1_8_0261,8호선,산성,2,6,4,6-4칸,에스컬레이터
S1_8_0111,8호선,남한산성입구,1,1,1,1-1칸,엘리베이터
S1_8_0111,8호선,남한산성입구,1,1,1,1-1칸,에스컬레이터
S1_8_0111,8호선,남한산성입구,1,1,1,1-1칸,계단
S1_8_0111,8호선,남한산성입구,1,3,1,3-1칸,엘리베이터
S1_8_0111,8호선,남한산성입구,1,4,3,4-3칸,계단
S1_8_0111,8호선,남한산성입구,2,3,2,3-2칸,엘리베이터
S1_8_0111,8호선,남한산성입구,2,4,4,4-4칸,계단
S1_8_0111,8호선,남한산성입구,2,6,1,6-1칸,엘리베이터
S1_8_0111,8호선,남한산성입구,2,6,1,6-1칸,에스컬레이터
S1_8_0111,8호선,남한산성입구,2,6,1,6-1칸,계단
S1_8_0122,8호선,단대오거리,1,2,4,2-4칸,엘리베이터
S1_8_0122,8호선,단대오거리,1,3,3,3-3칸,계단
S1_8_0122,8호선,단대오거리,1,5,1,5-1칸,계단
S1_8_0122,8호선,단대오거리,2,2,4,2-4칸,계단
S1_8_0122,8호선,단대오거리,2,4,2,4-2칸,계단
S1_8_0122,8호선,단대오거리,2,5,1,5-1칸,엘리베이터
S1_8_0379,8호선,신흥,1,3,2,3-2칸,계단
S1_8_0379,8호선,신흥,1,4,1,4-1칸,엘리베이터
S1_8_0379,8호선,신흥,1,5,1,5-1칸,계단
S1_8_0379,8호선,신흥,2,2,4,2-4칸,계단
S1_8_0379,8호선,신흥,2,3,4,3-4칸,엘리베이터
S1_8_0379,8호선,신흥,2,4,4,4-4칸,계단
S1_8_0342,8호선,수진,1,2,4,2-4칸,계단
S1_8_0342,8호선,수진,1,3,4,3-4칸,엘리베이터
S1_8_0342,8호선,수진,1,4,4,4-4칸,계단
S1_8_0342,8호선,수진,2,3,1,3-1칸,계단
S1_8_0342,8호선,수진,2,4,1,4-1칸,엘리베이터
S1_8_0342,8호선,수진,2,5,1,5-1칸,계단
S1_8_0201,8호선,모란,1,2,3,2-3칸,엘리베이터
S1_8_0201,8호선,모란,1,3,2,3-2칸,계단
S1_8_0201,8호선,모란,1,5,1,5-1칸,계단
S1_8_0201,8호선,모란,2,2,4,2-4칸,계단
S1_8_0201,8호선,모란,2,4,3,4-3칸,계단
S1_8_0201,8호선,모란,2,5,2,5-2칸,엘리베이터
S9_9_0531,9호선,증미,1,1,1,1-1칸,에스컬레이터
S9_9_0531,9호선,증미,1,1,1,1-1칸,계단
S9_9_0531,9호선,증미,1,3,1,3-1칸,엘리베이터
S9_9_0531,9호선,증미,1,4,4,4-4칸,에스컬레이터
S9_9_0531,9호선,증미,1,4,4,4-4칸,계단
S9_9_0531,9호선,증미,2,1,1,1-1칸,에스컬레이터
S9_9_0531,9호선,증미,2,1,1,1-1칸,계단
S9_9_0531,9호선,증미,2,2,4,2-4칸,엘리베이터
S9_9_0531,9호선,증미,2,4,4,4-4칸,에스컬레이터
S9_9_0531,9호선,증미,2,4,4,4-4칸,계단
S9_9_0610,9호선,흑석,1,2,2,2-2칸,에스컬레이터
S9_9_0610,9호선,흑석,1,2,2,2-2칸,계단
S9_9_0610,9호선,흑석,1,3,3,3-3칸,엘리베이터
S9_9_0610,9호선,흑석,1,4,4,4-4칸,에스컬레이터
S9_9_0610,9호선,흑석,1,4,4,4-4칸,계단
S9_9_0610,9호선,흑석,2,1,1,1-1칸,에스컬레이터
S9_9_0610,9호선,흑석,2,2,2,2-2칸,엘리베이터
S9_9_0610,9호선,흑석,2,3,3,3-3칸,에스컬레이터
S9_9_0410,9호선,언주,1,2,2,2-2칸,에스컬레이터
S9_9_0410,9호선,언주,1,2,2,2-2칸,계단
S9_9_0410,9호선,언주,1,2,3,2-3칸,에스컬레이터
S9_9_0410,9호선,언주,1,2,3,2-3칸,계단
S9_9_0410,9호선,언주,1,3,3,3-3칸,엘리베이터
S9_9_0410,9호선,언주,1,3,4,3-4칸,엘리베이터
S9_9_0410,9호선,언주,1,4,3,4-3칸,에스컬레이터
S9_9_0410,9호선,언주,1,4,3,4-3칸,계단
S9_9_0410,9호선,언주,1,4,4,4-4칸,에스컬레이터
S9_9_0410,9호선,언주,1,4,4,4-4칸,계단
S9_9_0410,9호선,언주,2,3,1,3-1칸,에스컬레이터
S9_9_0410,9호선,언주,2,3,1,3-1칸,계단
S9_9_0410,9호선,언주,2,3,2,3-2칸,에스컬레이터
S9_9_0410,9호선,언주,2,3,2,3-2칸,계단
S9_9_0410,9호선,언주,2,4,1,4-1칸,엘리베이터
S9_9_0410,9호선,언주,2,4,2,4-2칸,엘리베이터
S9_9_0410,9호선,언주,2,5,1,5-1칸,에스컬레이터
S9_9_0410,9호선,언주,2,5,1,5-1칸,계단
S9_9_0410,9호선,언주,2,5,2,5-2칸,에스컬레이터
S9_9_0410,9호선,언주,2,5,2,5-2칸,계단
S9_9_0309,9호선,선정릉,1,2,1,2-1칸,에스컬레이터
S9_9_0309,9호선,선정릉,1,2,1,2-1칸,계단
S9_9_0309,9호선,선정릉,1,2,2,2-2칸,에스컬레이터
S9_9_0309,9호선,선정릉,1,2,2,2-2칸,계단
S9_9_0309,9호선,선정릉,1,2,3,2-3칸,엘리베이터
S9_9_0309,9호선,선정릉,1,2,4,2-4칸,엘리베이터
S9_9_0309,9호선,선정릉,1,3,3,3-3칸,에스컬레이터
S9_9_0309,9호선,선정릉,1,3,3,3-3칸,계단
S9_9_0309,9호선,선정릉,1,3,4,3-4칸,에스컬레이터
S9_9_0309,9호선,선정릉,1,3,4,3-4칸,계단
S9_9_0309,9호선,선정릉,1,5,2,5-2칸,엘리베이터
S9_9_0309,9호선,선정릉,1,5,3,5-3칸,엘리베이터
S9_9_0309,9호선,선정릉,1,6,4,6-4칸,에스컬레이터
S9_9_0309,9호선,선정릉,1,6,4,6-4칸,계단
S9_9_0309,9호선,선정릉,2,1,1,1-1칸,에스컬레이터
S9_9_0309,9호선,선정릉,2,1,1,1-1칸,계단
S9_9_0309,9호선,선정릉,2,2,2,2-2칸,엘리베이터
S9_9_0309,9호선,선정릉,2,2,3,2-3칸,엘리베이터
S9_9_0309,9호선,선정릉,2,4,1,4-1칸,에스컬레이터
S9_9_0309,9호선,선정릉,2,4,1,4-1칸,계단
S9_9_0309,9호선,선정릉,2,4,2,4-2칸,에스컬레이터
S9_9_0309,9호선,선정릉,2,4,2,4-2칸,계단
S9_9_0309,9호선,선정릉,2,4,4,4-4칸,엘리베이터
