station_id,ln_nm,stin_nm,source,floor_notation,corroborated,from_floor,to_floor,floor_span,direction,conveyance,conveyance_nm,label
S1_7_0107,7호선,남성,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_7_0107,7호선,남성,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,이수 방면 엘리베이터
S1_7_0107,7호선,남성,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,숭실대입구 방면 엘리베이터
S1_7_0107,7호선,남성,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,2번 출입구 옆 엘리베이터 또는 3번 출입구 옆 엘리베이터
S1_7_0107,7호선,남성,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,이수역 방면 엘리베이터
S1_7_0107,7호선,남성,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,숭실대입구역 방면 엘리베이터
S1_7_0107,7호선,남성,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[4호기]2번출구측
S1_7_0107,7호선,남성,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[3호기]3번출구측
S1_7_0107,7호선,남성,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[4호기](B3-F1)2번 출입구
S1_7_0107,7호선,남성,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]이수방면6-2
S1_7_0107,7호선,남성,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[2호기]숭실대입구방면3-3
S1_7_0344,7호선,숭실대입구,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_7_0344,7호선,숭실대입구,move_path,paren,1,B2,B6,4,down,EV,엘리베이터,남성 방면 엘리베이터
S1_7_0344,7호선,숭실대입구,move_path,paren,1,B2,B6,4,down,EV,엘리베이터,상도 방면 엘리베이터
S1_7_0344,7호선,숭실대입구,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_7_0344,7호선,숭실대입구,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[4호기]3번출구측
S1_7_0344,7호선,숭실대입구,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[3호기]2번출구측
S1_7_0344,7호선,숭실대입구,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[4호기](B2-1F) (B2)개찰구옆 통로 (1F)3번출입구방향 계단 앞
S1_7_0344,7호선,숭실대입구,facility_span,,1,B2,B6,4,down,EV,엘리베이터,[2호기]상도방면3-3
S1_7_0344,7호선,숭실대입구,facility_span,,1,B2,B6,4,down,EV,엘리베이터,[1호기]남성방면6-1
S1_7_0344,7호선,숭실대입구,facility_span,,1,B3,B4,1,down,EV,엘리베이터,[1호기](B2-B6) 승강장
S1_7_0344,7호선,숭실대입구,facility_span,,1,B4,B5,1,down,EV,엘리베이터,[1호기](B2-B6) 승강장
S1_7_0344,7호선,숭실대입구,facility_span,,1,B3,B4,1,down,EV,엘리베이터,[2호기](B2-B6) 승강장
S1_7_0344,7호선,숭실대입구,facility_span,,1,B4,B5,1,down,EV,엘리베이터,[2호기](B2-B6) 승강장
S1_7_0273,7호선,상도,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
S1_7_0273,7호선,상도,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,숭실대입구 방면 엘리베이터
S1_7_0273,7호선,상도,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,장승배기 방면 엘리베이터
S1_7_0273,7호선,상도,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[3호기]5번출구측
S1_7_0273,7호선,상도,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[2호기]장승배기방면4-4
S1_7_0273,7호선,상도,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]숭실대입구방면4-4
S1_7_0502,7호선,장승배기,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_7_0502,7호선,장승배기,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,상도 방면 엘리베이터
S1_7_0502,7호선,장승배기,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,신대방삼거리 방면 엘리베이터
S1_7_0502,7호선,장승배기,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[3호기]2번출구측
S1_7_0502,7호선,장승배기,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[2호기]신대방삼거리방면4-4
S1_7_0502,7호선,장승배기,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]상도방면4-4
S1_7_0358,7호선,신대방삼거리,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_7_0358,7호선,신대방삼거리,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,엘리베이터
S1_7_0358,7호선,신대방삼거리,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,장승배기 방면 엘리베이터
S1_7_0358,7호선,신대방삼거리,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,보라매 방면 엘리베이터
S1_7_0358,7호선,신대방삼거리,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]3번출구측
S1_7_0358,7호선,신대방삼거리,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[3호기]대합실(고객상담실옆)
S1_7_0358,7호선,신대방삼거리,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[2호기]보라매방면4-4
S1_7_0358,7호선,신대방삼거리,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]장승배기방면4-4
S1_7_0232,7호선,보라매,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_7_0232,7호선,보라매,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_7_0232,7호선,보라매,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_7_0232,7호선,보라매,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,신림선 서울지방병무청 방면 엘리베이터
S1_7_0232,7호선,보라매,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,신림선 보라매공원 방면 엘리베이터
S1_7_0232,7호선,보라매,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]6번출구측
S1_7_0232,7호선,보라매,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]신풍방면5-1,신대방삼거리방면4-4"
S1_7_0378,7호선,신풍,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_7_0378,7호선,신풍,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,보라매 방면 엘리베이터
S1_7_0378,7호선,신풍,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,대림 방면 엘리베이터
S1_7_0378,7호선,신풍,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
S1_7_0378,7호선,신풍,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]5번출구측
S1_7_0378,7호선,신풍,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]4번출구측
S1_7_0378,7호선,신풍,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]대림방면4-1
S1_7_0378,7호선,신풍,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]보라매방면5-4
S1_7_0130,7호선,대림,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,10번 출입구 옆 엘리베이터
S1_7_0130,7호선,대림,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,신풍 방면 엘리베이터
S1_7_0130,7호선,대림,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,남구로 방면 엘리베이터
S1_7_0130,7호선,대림,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_7_0130,7호선,대림,move_path,,,B1,B1,0,same,PASSAGE,환승통로,2호선 방향 환승통로로 이동
S1_7_0130,7호선,대림,move_path,paren,0,B1,2F,2,up,WCLF,휠체어리프트,2호선 대합실 방향 휠체어리프트
S1_7_0130,7호선,대림,move_path,,,2F,2F,0,same,PASSAGE,환승통로,2호선 환승통로로 이동
S1_7_0130,7호선,대림,move_path,paren,0,2F,3F,1,up,EV,엘리베이터,2호선 구로디지털단지 방면 엘리베이터
S1_7_0130,7호선,대림,move_path,paren,0,2F,3F,1,up,EV,엘리베이터,2호선 신도림 방면 엘리베이터
S1_7_0130,7호선,대림,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]10번출구측
S1_7_0130,7호선,대림,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]남구로방면4-4
S1_7_0130,7호선,대림,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]신풍방면5-1
S1_7_0103,7호선,남구로,move_path,paren,1,1F,B1,1,down,WCLF,휠체어리프트,4번 출입구 휠체어리프트
S1_7_0103,7호선,남구로,move_path,paren,1,B1,B2,1,down,WCLF,휠체어리프트,휠체어리프트
S1_7_0103,7호선,남구로,move_path,paren,1,B2,B4,2,down,WCLF,휠체어리프트,휠체어리프트
S1_7_0103,7호선,남구로,move_path,paren,0,B4,B5,1,down,WCLF,휠체어리프트,대림 방면 휠체어리프트
S1_7_0103,7호선,남구로,move_path,paren,0,B4,B5,1,down,WCLF,휠체어리프트,가산디지털단지 방면 휠체어리프트
S1_7_0103,7호선,남구로,facility_span,,1,5F,B2,6,down,EV,엘리베이터,[1호기]석남방면(8-2)
S1_7_0103,7호선,남구로,facility_span,,1,5F,B2,6,down,EV,엘리베이터,[2호기]장암방면(1-4)
S1_7_0103,7호선,남구로,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]외부
S1_7_0103,7호선,남구로,facility_span,,1,B1,B2,1,down,WCLF,휠체어리프트,대합실(2~5번출구 방면)
S1_7_0103,7호선,남구로,facility_span,,1,B2,B4,2,down,WCLF,휠체어리프트,대합실(2~5번출구 방면)
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,9번 출입구 옆 엘리베이터
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,엘리베이터
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B2,B4,2,down,EV,엘리베이터,남구로 방면 엘리베이터
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B2,B4,2,down,EV,엘리베이터,철산 방면 엘리베이터
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B4,B2,2,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B1,1F,1,up,WCLF,휠체어리프트,1호선 구로 방면 휠체어리프트
S1_7_0004,7호선,가산디지털단지,move_path,paren,1,B1,1F,1,up,WCLF,휠체어리프트,1호선 독산 방면 휠체어리프트
S1_7_0004,7호선,가산디지털단지,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]6번출구측
S1_7_0004,7호선,가산디지털단지,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[3호기]대합실(지하2층)
S1_7_0004,7호선,가산디지털단지,facility_span,,1,B2,B4,2,down,EV,엘리베이터,[1호기]대림방면5-4
S1_7_0004,7호선,가산디지털단지,facility_span,,1,B2,B4,2,down,EV,엘리베이터,[2호기]철산방면4-1
S1_7_0547,7호선,철산,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_7_0547,7호선,철산,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,가산디지털단지 방면 엘리베이터
S1_7_0547,7호선,철산,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,광명사거리 방면 엘리베이터
S1_7_0547,7호선,철산,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_7_0547,7호선,철산,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]4번출구측
S1_7_0547,7호선,철산,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_7_0547,7호선,철산,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]광명사거리방면4-4
S1_7_0547,7호선,철산,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]가산디지털단지방면5-1
S1_7_0064,7호선,광명사거리,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_7_0064,7호선,광명사거리,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,철산 방면 엘리베이터
S1_7_0064,7호선,광명사거리,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,천왕 방면 엘리베이터
S1_7_0064,7호선,광명사거리,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[2호기]2번출구측
S1_7_0064,7호선,광명사거리,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[3호기]철산방면1-1
S1_7_0064,7호선,광명사거리,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]천왕방면2-1
S1_7_0545,7호선,천왕,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_7_0545,7호선,천왕,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,광명사거리 방면 엘리베이터
S1_7_0545,7호선,천왕,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,온수 방면 엘리베이터
S1_7_0545,7호선,천왕,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_7_0545,7호선,천왕,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]2번출구측
S1_7_0545,7호선,천왕,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]3번출구측
S1_7_0545,7호선,천왕,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]온수방면4-4
S1_7_0545,7호선,천왕,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]광명사거리방면5-1
S1_7_0435,7호선,온수,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_7_0435,7호선,온수,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,천왕 방면 엘리베이터
S1_7_0435,7호선,온수,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,까치울 방면 엘리베이터
S1_7_0435,7호선,온수,move_path,paren,1,B2,B1,1,up,WCLF,휠체어리프트,1호선 환승통로 방향 휠체어리프트
S1_7_0435,7호선,온수,move_path,,,B1,B1,0,same,PASSAGE,환승통로,환승통로로 이동
S1_7_0435,7호선,온수,move_path,paren,1,B1,1F,1,up,WCLF,휠체어리프트,1호선 오류동 방면 휠체어리프트
S1_7_0435,7호선,온수,move_path,paren,1,B1,1F,1,up,WCLF,휠체어리프트,1호선 역곡 방면 휠체어리프트
S1_7_0435,7호선,온수,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]2번출구측
S1_7_0435,7호선,온수,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]까치울방면5-1
S1_7_0435,7호선,온수,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]천왕방면4-4
IC_7_0101,7호선,까치울,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
IC_7_0101,7호선,까치울,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
IC_7_0101,7호선,까치울,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](1F)3번/4번출입구옆(B1)3번/4번출입구옆
IC_7_0101,7호선,까치울,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기](B1)화장실옆,2번출입구방향(B2)온수방향승강장3-1출입문앞"
IC_7_0248,7호선,부천종합운동장,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
IC_7_0248,7호선,부천종합운동장,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
IC_7_0248,7호선,부천종합운동장,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
IC_7_0248,7호선,부천종합운동장,facility_span,,1,2F,0F,1,down,EV,엘리베이터,[4호기]직원용
IC_7_0248,7호선,부천종합운동장,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[3호기](1F)4,5번출입구사이(B1)4번출입구방향대합실"
IC_7_0248,7호선,부천종합운동장,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](1F)1번/2번출입구사이(B1)2번출입구방향대합실
IC_7_0248,7호선,부천종합운동장,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기](B1)고객안전센터앞대합실(B2)까치울역방향승강장5-3,춘의역방향승강장4-2출입문앞"
IC_7_0561,7호선,춘의,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
IC_7_0561,7호선,춘의,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
IC_7_0561,7호선,춘의,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,7번 출입구 옆 엘리베이터
IC_7_0561,7호선,춘의,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)대합실7번/8번출입구(1F)3번/4번출입구사이
IC_7_0561,7호선,춘의,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](B1)대합실3번/4번출입구(1F)3번/4번출입구사이
IC_7_0561,7호선,춘의,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기](B2)부천종합운동장역방향5-1,신중동방향4-4(B1)고객안내센터앞대합실"
IC_7_0374,7호선,신중동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
IC_7_0374,7호선,신중동,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
IC_7_0374,7호선,신중동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
IC_7_0374,7호선,신중동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,7번 출입구 옆 엘리베이터
IC_7_0374,7호선,신중동,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](B1)대합실1번/2번출입구(1F)1번/2번출입구사이
IC_7_0374,7호선,신중동,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](B1)대합실3번출입구(1F)3번출입구인근
IC_7_0374,7호선,신중동,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)대합실7번출입구(1F)7번출입구사이
IC_7_0374,7호선,신중동,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기](B2)춘의역방향승강장4-1,부천시청역방향승강장5-3의사이의중앙(B1)표내는곳내대합실중앙"
IC_7_0247,7호선,부천시청,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
IC_7_0247,7호선,부천시청,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
IC_7_0247,7호선,부천시청,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
IC_7_0247,7호선,부천시청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)4번/5번출입구근처대합실(1F)4번/5번출입구근처
IC_7_0247,7호선,부천시청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](B1)1번/2번출입구근처대합실(1F)1번/2번출입구근처
IC_7_0247,7호선,부천시청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)신중동역방향승강장4-4출입문앞(B1)표내는곳내계단옆(신중동방향)
IC_7_0274,7호선,상동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
IC_7_0274,7호선,상동,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,부천시청 방면 엘리베이터
IC_7_0274,7호선,상동,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,삼산체육관 방면 엘리베이터
IC_7_0274,7호선,상동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
IC_7_0274,7호선,상동,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](B1)대합실5번/6번출입구사이(상상정거장옆)(1F)5번/6번출입구사이
IC_7_0274,7호선,상동,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)대합실1번/2번출입구사이(GS편의점옆)(1F)1번/2번출입구사이
IC_7_0274,7호선,상동,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B2)승강장하선5-1출입문앞(B1)대합실표내는곳근처
IC_7_0274,7호선,상동,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)승강장상선4-4출입문앞(B1)대합실표내는곳근처
IC_7_0265,7호선,삼산체육관,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
IC_7_0265,7호선,삼산체육관,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,상동 방면 엘리베이터
IC_7_0265,7호선,삼산체육관,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,굴포천 방면 엘리베이터
IC_7_0265,7호선,삼산체육관,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
IC_7_0265,7호선,삼산체육관,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](B1)대합실3번출입구(1F)자전거보관구역근처
IC_7_0265,7호선,삼산체육관,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)대합실1번/2번출입구사이(1F)공원입구근처
IC_7_0265,7호선,삼산체육관,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B2)승강장하선5-3출입문앞(B1)대합실표내는곳근처
IC_7_0265,7호선,삼산체육관,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)승강장상선4-2출입문앞(B1)대합실표내는곳근처
IC_7_0085,7호선,굴포천,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
IC_7_0085,7호선,굴포천,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,삼산체육관 방면 엘리베이터
IC_7_0085,7호선,굴포천,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,부평구청 방면 엘리베이터
IC_7_0085,7호선,굴포천,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
IC_7_0085,7호선,굴포천,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](B1)5번/6번출입구근처대합실(1F)5번/6번출입구근처
IC_7_0085,7호선,굴포천,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)3번/4번출입구근처대합실(1F)3번출입구근처
IC_7_0085,7호선,굴포천,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B2)부평구청역방향승강장5-1출입문앞(B1)표내는곳내계단옆(부평구청역방향)
IC_7_0085,7호선,굴포천,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)삼산체육관역방향승강장4-4출입문앞(B1)표내는곳내계단옆(삼산체육관역방향)
IC_7_0250,7호선,부평구청,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
IC_7_0250,7호선,부평구청,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,엘리베이터
IC_7_0250,7호선,부평구청,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,굴포천 방면 엘리베이터
IC_7_0250,7호선,부평구청,move_path,paren,1,B1,B3,2,down,EV,엘리베이터,엘리베이터
IC_7_0250,7호선,부평구청,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
IC_7_0250,7호선,부평구청,move_path,paren,1,B3,B2,1,up,EV,엘리베이터,대합실 방향 엘리베이터
IC_7_0250,7호선,부평구청,move_path,paren,1,B3,B2,1,up,EV,엘리베이터,인천1호선 부평시장 방면 환승통로 방향 엘리베이터
IC_7_0250,7호선,부평구청,move_path,,,B2,B2,0,same,PASSAGE,환승통로,환승통로로 이동
IC_7_0250,7호선,부평구청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[7호기](B1)4,5번출입구방향대합실(1F)4,5번출입구사이엘리베이터"
IC_7_0250,7호선,부평구청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[9호기]직원용
IC_7_0250,7호선,부평구청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[9호기]직원용
IC_7_0250,7호선,부평구청,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[9호기]직원용
IC_7_0250,7호선,부평구청,facility_span,,1,B3,B4,1,down,EV,엘리베이터,[9호기]직원용
IC_7_0250,7호선,부평구청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[8호기](B1)3번출입구방향계단옆엘리베이터(1F)3번출입구옆엘리베이터
IC_7_0250,7호선,부평구청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[6호기](B2)1호선(부평시장역방향)<->7호선환승통로엘리베이터(B1)1호선부평시장역방향방범셔터앞엘리베이터
IC_7_0250,7호선,부평구청,facility_span,,1,B1,B3,2,down,EV,엘리베이터,[2호기](B3)산곡역방향5-4출입문앞(B1)표내는곳안쪽남자화장실옆엘리베이터
IC_7_0250,7호선,부평구청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[5호기](B2)1호선(갈산역방향)<->7호선환승통로계단옆엘리베이터(BM1)1호선갈산역방향후미부계단옆엘리베이터
IC_7_0250,7호선,부평구청,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[4호기](B3)산곡역방향1-1출입문앞(B2)1호선(부평시장역방향)<->7호선(산곡역방향)환승통로엘리베이터
IC_7_0250,7호선,부평구청,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기](B3)1호선(갈산역방향)<->7호선(굴포천역방향)환승통로앞쪽(B2)굴포천역방향4-1출입문앞
IC_7_0250,7호선,부평구청,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[3호기](B3)굴포천역방향8-4출입문앞(B2)1호선(부평시장역방향)<->7호선(굴포천역방향)환승통로엘리베이터
IC_7_1352,7호선,산곡,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,"3,4번 출입구 옆 엘리베이터"
IC_7_1352,7호선,산곡,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,부평구청 승강장 방향 엘리베이터
IC_7_1352,7호선,산곡,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,석남 승강장 방향 엘리베이터
IC_7_1352,7호선,산곡,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,7번 출입구 옆 엘리베이터
IC_7_1352,7호선,산곡,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[4호기](B1)7번출입구방향엘리베이터(1F)1번,7번출입구사이엘리베이터"
IC_7_1352,7호선,산곡,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[3호기](B1)3번출입구방향오른쪽엘리베이터(1F)3번,4번출입구사이엘리베이터"
IC_7_1352,7호선,산곡,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B1)7호선석남역방향4-4출입문앞(1F)7호선석남역방향대합실중간엘리베이터
IC_7_1352,7호선,산곡,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B1)7호선부평구청역방향4-4출입문앞(1F)7호선부평구청역방향대합실중간엘리베이터
IC_7_0301,7호선,석남,move_path,paren,0,1F,B4,4,down,EV,엘리베이터,5번 출입구 뒤 엘리베이터
IC_7_0301,7호선,석남,move_path,paren,1,B4,B5,1,down,EV,엘리베이터,승강장 방향 엘리베이터
