are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,facility_cd,facility_nm,grnd_dv_cd,grnd_dv_nm,stin_flor,floor_label,detail_location,trfc_weak_dv_cd,trfc_weak_dv_nm,ml_fml_dv_cd,ml_fml_dv_nm
01,수도권,S1,7,7호선,0031,건대입구,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0031,건대입구,EV,일반승강기,2,지하,3,지하 3층,[2호기]뚝섬유원지방면4-1,,,,
01,수도권,S1,7,7호선,0031,건대입구,EV,일반승강기,2,지하,3,지하 3층,[1호기]어린이대공원방면5-4,,,,
01,수도권,S1,7,7호선,0176,자양,EV,일반승강기,1,지상,3,지상 3층,[3호기]청담방면7-4,,,,
01,수도권,S1,7,7호선,0176,자양,EV,일반승강기,1,지상,3,지상 3층,[2호기]건대입구방면1-4,,,,
01,수도권,S1,7,7호선,0176,자양,EV,일반승강기,1,지상,2,지상 2층,[3호기]청담방면7-4,,,,
01,수도권,S1,7,7호선,0176,자양,EV,일반승강기,1,지상,2,지상 2층,[2호기]건대입구방면1-4,,,,
01,수도권,S1,7,7호선,0176,자양,EV,일반승강기,1,지상,2,지상 2층,[1호기]1번출구측,,,,
01,수도권,S1,7,7호선,0176,자양,TOLT,일반화장실(남),1,지상,2,지상 2층,지상2층 대합실,1,일반,1,남
01,수도권,S1,7,7호선,0176,자양,TOLT,일반화장실(여),1,지상,2,지상 2층,지상2층 대합실,1,일반,2,여
01,수도권,S1,7,7호선,0176,자양,TOLT,장애인화장실(남),1,지상,2,지상 2층,지상2층 대합실,2,장애인,1,남
01,수도권,S1,7,7호선,0176,자양,TOLT,장애인화장실(여),1,지상,2,지상 2층,지상2층 대합실,2,장애인,2,여
01,수도권,S1,7,7호선,0176,자양,INFO,고객센터,1,지상,2,지상 2층,2층 대합실,,,,
01,수도권,S1,7,7호선,0176,자양,LARM,수유실,1,지상,2,지상 2층,"2F ①,④출구방면 게이트 안쪽",,,,
01,수도권,S1,7,7호선,0176,자양,EV,일반승강기,1,지상,1,지상 1층,[1호기]1번출구측,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,1,지상,1,지상 1층,[2호기]10번출구측,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,1,지상,1,지상 1층,[1호기]5번출구측,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,1,지하 1층,[1호기](F1-B3)5번 출입구,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,1,지하 1층,[2호기](F1-B3)10번 출입구,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,2,지하 2층,[1호기](F1-B3)5번 출입구,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,2,지하 2층,[2호기](F1-B3)10번 출입구,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,3,지하 3층,[3호기]장암방면(7-4),,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,3,지하 3층,[1호기]5번출구측,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,3,지하 3층,[2호기]10번출구측,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,3,지하 3층,[3호기]장암방면(7-4),,,,
01,수도권,S1,7,7호선,0550,청담,TOLT,일반화장실(남),2,지하,3,지하 3층,B3 대합실 나 I센터 옆,1,일반,1,남
01,수도권,S1,7,7호선,0550,청담,TOLT,일반화장실(여),2,지하,3,지하 3층,B3 대합실 나 I센터 옆,1,일반,2,여
01,수도권,S1,7,7호선,0550,청담,TOLT,장애인화장실(남),2,지하,3,지하 3층,B3 대합실 나 I센터 옆,2,장애인,1,남
01,수도권,S1,7,7호선,0550,청담,TOLT,장애인화장실(여),2,지하,3,지하 3층,B3 대합실 나 I센터 옆,2,장애인,2,여
01,수도권,S1,7,7호선,0550,청담,INFO,고객센터,2,지하,3,지하 3층,B3층 대합실,,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,4,지하 4층,[4호기]석남방면(2-1),,,,
01,수도권,S1,7,7호선,0550,청담,EV,일반승강기,2,지하,4,지하 4층,[4호기]석남방면(2-1),,,,
01,수도권,S1,7,7호선,0018,강남구청,TOLT,일반화장실(남),2,지하,1,지하 1층,B1층 대합실 가아이센터 맞은편,1,일반,1,남
01,수도권,S1,7,7호선,0018,강남구청,TOLT,일반화장실(여),2,지하,1,지하 1층,B1층 대합실 가아이센터 맞은편,1,일반,2,여
01,수도권,S1,7,7호선,0018,강남구청,TOLT,장애인화장실(남),2,지하,1,지하 1층,B1층 대합실 가아이센터 맞은편,2,장애인,1,남
01,수도권,S1,7,7호선,0018,강남구청,TOLT,장애인화장실(여),2,지하,1,지하 1층,B1층 대합실 가아이센터 맞은편,2,장애인,2,여
01,수도권,S1,7,7호선,0018,강남구청,EV,일반승강기,2,지하,2,지하 2층,[2호기]학동방면8-4,,,,
01,수도권,S1,7,7호선,0018,강남구청,EV,일반승강기,2,지하,2,지하 2층,[1호기]청담방면1-1,,,,
01,수도권,S1,7,7호선,0018,강남구청,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0018,강남구청,EV,일반승강기,2,지하,3,지하 3층,[2호기]학동방면8-4,,,,
01,수도권,S1,7,7호선,0018,강남구청,EV,일반승강기,2,지하,3,지하 3층,[1호기]청담방면1-1,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,1,지상,1,지상 1층,[3호기]3번출구측,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B2)3번 출입구,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,2,지하,2,지하 2층,[3호기]3번출구측,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,2,지하,2,지하 2층,[2호기]논현방면5-1,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,2,지하,2,지하 2층,[1호기]강남구청방면4-4,,,,
01,수도권,S1,7,7호선,0582,학동,TOLT,일반화장실(남),2,지하,2,지하 2층,"B2 1,2번 출입구 계단 옆",1,일반,1,남
01,수도권,S1,7,7호선,0582,학동,TOLT,일반화장실(여),2,지하,2,지하 2층,"B2 1,2번 출입구 계단 옆",1,일반,2,여
01,수도권,S1,7,7호선,0582,학동,TOLT,장애인화장실(남),2,지하,2,지하 2층,"B2 1,2번 출입구 계단 옆",2,장애인,1,남
01,수도권,S1,7,7호선,0582,학동,TOLT,장애인화장실(여),2,지하,2,지하 2층,"B2 1,2번 출입구 계단 옆",2,장애인,2,여
01,수도권,S1,7,7호선,0582,학동,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,2,지하,3,지하 3층,[1호기]강남구청방면4-4,,,,
01,수도권,S1,7,7호선,0582,학동,EV,일반승강기,2,지하,3,지하 3층,[2호기]논현방면5-1,,,,
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,1,지상,1,지상 1층,[3호기]10번출구측,,,,
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B2)8번 출입구,,,,
01,수도권,S1,7,7호선,0120,논현,TOLT,일반화장실(남),2,지하,1,지하 1층,"대합실 1층 7,8번 출입구 근처",1,일반,1,남
01,수도권,S1,7,7호선,0120,논현,TOLT,일반화장실(여),2,지하,1,지하 1층,"대합실 1층 7,8번 출입구 근처",1,일반,2,여
01,수도권,S1,7,7호선,0120,논현,TOLT,장애인화장실(남),2,지하,1,지하 1층,"대합실 1층 7,8번 출입구 근처",2,장애인,1,남
01,수도권,S1,7,7호선,0120,논현,TOLT,장애인화장실(여),2,지하,1,지하 1층,"대합실 1층 7,8번 출입구 근처",2,장애인,2,여
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,2,지하,2,지하 2층,[3호기]10번출구측,,,,
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,2,지하,2,지하 2층,[1호기]학동방면7-4,,,,
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,2,지하,2,지하 2층,[2호기]반포방면2-1,,,,
01,수도권,S1,7,7호선,0120,논현,ELEC,전동휠체어충전설비,2,지하,2,지하 2층,지하2층에서 지하1층으로 올라가는 계단에서 10m 옆 벽면(공중전화 옆),,,,
01,수도권,S1,7,7호선,0120,논현,TOLT,일반화장실(남),2,지하,2,지하 2층,대합실 B2층 왓슨스 매장 뒤편,1,일반,1,남
01,수도권,S1,7,7호선,0120,논현,TOLT,일반화장실(여),2,지하,2,지하 2층,대합실 B2층 왓슨스 매장 뒤편,1,일반,2,여
01,수도권,S1,7,7호선,0120,논현,TOLT,장애인화장실(남),2,지하,2,지하 2층,대합실 B2층 왓슨스 매장 뒤편,2,장애인,1,남
01,수도권,S1,7,7호선,0120,논현,TOLT,장애인화장실(여),2,지하,2,지하 2층,대합실 B2층 왓슨스 매장 뒤편,2,장애인,2,여
01,수도권,S1,7,7호선,0120,논현,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0120,논현,LARM,수유실,2,지하,2,지하 2층,B2 고객안전실 내부,,,,
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,2,지하,3,지하 3층,[1호기]학동방면7-4,,,,
01,수도권,S1,7,7호선,0120,논현,EV,일반승강기,2,지하,3,지하 3층,[2호기]반포방면2-1,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,1,지상,1,지상 1층,[4호기]1번출구측,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,1,지상,1,지상 1층,[3호기]6번출구측,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B2)6번 출입구,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,1,지하 1층,[4호기](F1-B2)1번 출입구,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,2,지하 2층,[3호기]6번출구측,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,2,지하 2층,[4호기]1번출구측,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,2,지하 2층,[1호기]논현방면5-1,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,2,지하 2층,[2호기]고속터미널방면4-4,,,,
01,수도권,S1,7,7호선,0215,반포,WCLF,휠체어리프트,2,지하,2,지하 2층,대합실(1~6번출구 방면),,,,
01,수도권,S1,7,7호선,0215,반포,ELEC,전동휠체어충전설비,2,지하,2,지하 2층,지하2층 대합실 E/S 오른쪽 자동사진기 옆 벽면,,,,
01,수도권,S1,7,7호선,0215,반포,TOLT,일반화장실(남),2,지하,2,지하 2층,대합실 지하2층 계단 옆,1,일반,1,남
01,수도권,S1,7,7호선,0215,반포,TOLT,일반화장실(여),2,지하,2,지하 2층,대합실 지하2층 계단 옆,1,일반,2,여
01,수도권,S1,7,7호선,0215,반포,TOLT,장애인화장실(남),2,지하,2,지하 2층,대합실 지하2층 계단 옆,2,장애인,1,남
01,수도권,S1,7,7호선,0215,반포,TOLT,장애인화장실(여),2,지하,2,지하 2층,대합실 지하2층 계단 옆,2,장애인,2,여
01,수도권,S1,7,7호선,0215,반포,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,3,지하 3층,[1호기]논현방면5-1,,,,
01,수도권,S1,7,7호선,0215,반포,EV,일반승강기,2,지하,3,지하 3층,[2호기]고속터미널방면4-4,,,,
01,수도권,S1,7,7호선,0048,고속터미널,EV,일반승강기,1,지상,1,지상 1층,[2호기]4번출입구,,,,
01,수도권,S1,7,7호선,0048,고속터미널,WCLF,휠체어리프트,2,지하,1,지하 1층,"4,5,6번출구 방면 통로",,,,
01,수도권,S1,7,7호선,0048,고속터미널,WCLF,휠체어리프트,2,지하,1,지하 1층,3번 출구 측,,,,
01,수도권,S1,7,7호선,0048,고속터미널,TOLT,일반화장실(남),2,지하,1,지하 1층,대합실 1층 3번출입구 왼쪽,1,일반,1,남
01,수도권,S1,7,7호선,0048,고속터미널,TOLT,일반화장실(여),2,지하,1,지하 1층,대합실 1층 3번출입구 왼쪽,1,일반,2,여
01,수도권,S1,7,7호선,0048,고속터미널,TOLT,장애인화장실(남),2,지하,1,지하 1층,대합실 1층 3번출입구 왼쪽,2,장애인,1,남
01,수도권,S1,7,7호선,0048,고속터미널,TOLT,장애인화장실(여),2,지하,1,지하 1층,대합실 1층 3번출입구 왼쪽,2,장애인,2,여
01,수도권,S1,7,7호선,0048,고속터미널,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,7,7호선,0048,고속터미널,LARM,수유실,2,지하,1,지하 1층,B1 고객안전실 내부,,,,
01,수도권,S1,7,7호선,0048,고속터미널,EV,일반승강기,2,지하,2,지하 2층,[2호기]4번출입구,,,,
01,수도권,S1,7,7호선,0048,고속터미널,EV,일반승강기,2,지하,2,지하 2층,[3호기]내방방면6-2,,,,
01,수도권,S1,7,7호선,0048,고속터미널,EV,일반승강기,2,지하,2,지하 2층,[1호기]반포방면3-3,,,,
01,수도권,S1,7,7호선,0048,고속터미널,WCLF,휠체어리프트,2,지하,2,지하 2층,대합실(3번출구 방면),,,,
01,수도권,S1,7,7호선,0048,고속터미널,WCLF,휠체어리프트,2,지하,2,지하 2층,"환승통로(3,9호선)",,,,
01,수도권,S1,7,7호선,0048,고속터미널,ELEC,전동휠체어충전설비,2,지하,2,지하 2층,지하2층 지역홍보 센터 앞,,,,
01,수도권,S1,7,7호선,0048,고속터미널,EV,일반승강기,2,지하,3,지하 3층,[1호기]반포방면3-3,,,,
01,수도권,S1,7,7호선,0048,고속터미널,EV,일반승강기,2,지하,3,지하 3층,[3호기]내방방면6-2,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,1,지상,1,지상 1층,[5호기]5번출구측,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,1,지상,1,지상 1층,[4호기]3번출구측,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,1,지하 1층,[4호기]3번출구측,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,1,지하 1층,[5호기]5번출구측,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,1,지하 1층,[3호기]대합실(고객상담실앞),,,,
01,수도권,S1,7,7호선,0112,내방,TOLT,일반화장실(남),2,지하,1,지하 1층,대합실 지하1층 5~8번출입구방면,1,일반,1,남
01,수도권,S1,7,7호선,0112,내방,TOLT,일반화장실(여),2,지하,1,지하 1층,대합실 지하1층 5~8번출입구방면,1,일반,2,여
01,수도권,S1,7,7호선,0112,내방,TOLT,장애인화장실(남),2,지하,1,지하 1층,대합실 지하1층 5~8번출입구방면,2,장애인,1,남
01,수도권,S1,7,7호선,0112,내방,TOLT,장애인화장실(여),2,지하,1,지하 1층,대합실 지하1층 5~8번출입구방면,2,장애인,2,여
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,2,지하 2층,[3호기]대합실(고객상담실앞),,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,2,지하 2층,[1호기]고속터미널방면5-2,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,2,지하 2층,[2호기]이수방면4-2,,,,
01,수도권,S1,7,7호선,0112,내방,ELEC,전동휠체어충전설비,2,지하,2,지하 2층,게이트 정면 20M지점,,,,
01,수도권,S1,7,7호선,0112,내방,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,3,지하 3층,[2호기]이수방면4-2,,,,
01,수도권,S1,7,7호선,0112,내방,EV,일반승강기,2,지하,3,지하 3층,[1호기]고속터미널방면5-2,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,1,지상,1,지상 1층,[3호기]11번출구측,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B3) (B3)대합실 (1F)11번출입구옆,,,,
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,일반화장실(남),2,지하,1,지하 1층,지하1층 연결통로,1,일반,1,남
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,일반화장실(여),2,지하,1,지하 1층,지하1층 연결통로,1,일반,2,여
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하1층 연결통로,2,장애인,1,남
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하1층 연결통로,2,장애인,2,여
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,2,지하 2층,[3호기](F1-B3) (B3)대합실 (1F)11번출입구옆,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,3,지하 3층,[3호기]11번출구측,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,3,지하 3층,[1호기]내방방면4-2,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,3,지하 3층,[2호기]남성방면5-3,,,,
01,수도권,S1,7,7호선,0560,총신대입구,ELEC,전동휠체어충전설비,2,지하,3,지하 3층,지하3층 E/S9호기 앞(공중전화 박스 옆) 벽면,,,,
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,일반화장실(남),2,지하,3,지하 3층,지하3층 (가)표 내는 곳안쪽 상선 내부계단 옆,1,일반,1,남
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,일반화장실(여),2,지하,3,지하 3층,지하3층 (가)표 내는 곳안쪽 상선 내부계단 옆,1,일반,2,여
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,장애인화장실(남),2,지하,3,지하 3층,지하3층 (가)표 내는 곳안쪽 상선 내부계단 옆,2,장애인,1,남
01,수도권,S1,7,7호선,0560,총신대입구,TOLT,장애인화장실(여),2,지하,3,지하 3층,지하3층 (가)표 내는 곳안쪽 상선 내부계단 옆,2,장애인,2,여
01,수도권,S1,7,7호선,0560,총신대입구,INFO,고객센터,2,지하,3,지하 3층,B3층 대합실,,,,
01,수도권,S1,7,7호선,0560,총신대입구,LARM,수유실,2,지하,3,지하 3층,B3 고객안전실 내부,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,4,지하 4층,[2호기]남성방면5-3,,,,
01,수도권,S1,7,7호선,0560,총신대입구,EV,일반승강기,2,지하,4,지하 4층,[1호기]내방방면4-2,,,,
01,수도권,S1,7,7호선,0560,총신대입구,WCLF,휠체어리프트,2,지하,4,지하 4층,환승통로(당고개 방면),,,,
01,수도권,S1,7,7호선,0560,총신대입구,WCLF,휠체어리프트,2,지하,4,지하 4층,환승통로(사당 방면),,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,1,지상,1,지상 1층,[4호기]2번출구측,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,1,지상,1,지상 1층,[3호기]3번출구측,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,1,지하 1층,[4호기](B3-F1)2번 출입구,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B2)3번 출입구,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,2,지하 2층,[3호기]3번출구측,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,2,지하 2층,[4호기]2번출구측,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,2,지하 2층,[4호기](B3-F1)2번 출입구,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,2,지하 2층,[1호기]이수방면6-2,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,2,지하 2층,[2호기]숭실대입구방면3-3,,,,
01,수도권,S1,7,7호선,0107,남성,TOLT,일반화장실(남),2,지하,2,지하 2층,대합실 상선 내부계단 옆,1,일반,1,남
01,수도권,S1,7,7호선,0107,남성,TOLT,일반화장실(여),2,지하,2,지하 2층,대합실 상선 내부계단 옆,1,일반,2,여
01,수도권,S1,7,7호선,0107,남성,TOLT,장애인화장실(남),2,지하,2,지하 2층,대합실 상선 내부계단 옆,2,장애인,1,남
01,수도권,S1,7,7호선,0107,남성,TOLT,장애인화장실(여),2,지하,2,지하 2층,대합실 상선 내부계단 옆,2,장애인,2,여
01,수도권,S1,7,7호선,0107,남성,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,3,지하 3층,[1호기]이수방면6-2,,,,
01,수도권,S1,7,7호선,0107,남성,EV,일반승강기,2,지하,3,지하 3층,[2호기]숭실대입구방면3-3,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,1,지상,1,지상 1층,[4호기]3번출구측,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,1,지상,1,지상 1층,[3호기]2번출구측,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,1,지하 1층,[4호기](B2-1F) (B2)개찰구옆 통로 (1F)3번출입구방향 계단 앞,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B2)2번 출입구,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,2,지하 2층,[3호기]2번출구측,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,2,지하 2층,[4호기]3번출구측,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,2,지하 2층,[4호기](B2-1F) (B2)개찰구옆 통로 (1F)3번출입구방향 계단 앞,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,2,지하 2층,[2호기]상도방면3-3,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,2,지하 2층,[1호기]남성방면6-1,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,TOLT,일반화장실(남),2,지하,2,지하 2층,대합실2층,1,일반,1,남
01,수도권,S1,7,7호선,0344,숭실대입구,TOLT,일반화장실(여),2,지하,2,지하 2층,대합실2층,1,일반,2,여
01,수도권,S1,7,7호선,0344,숭실대입구,TOLT,장애인화장실(남),2,지하,2,지하 2층,대합실2층,2,장애인,1,남
01,수도권,S1,7,7호선,0344,숭실대입구,TOLT,장애인화장실(여),2,지하,2,지하 2층,대합실2층,2,장애인,2,여
01,수도권,S1,7,7호선,0344,숭실대입구,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,3,지하 3층,[1호기](B2-B6) 승강장,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,3,지하 3층,[2호기](B2-B6) 승강장,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,4,지하 4층,[2호기](B2-B6) 승강장,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,4,지하 4층,[1호기](B2-B6) 승강장,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,5,지하 5층,[1호기](B2-B6) 승강장,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,5,지하 5층,[2호기](B2-B6) 승강장,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,6,지하 6층,[1호기]남성방면6-1,,,,
01,수도권,S1,7,7호선,0344,숭실대입구,EV,일반승강기,2,지하,6,지하 6층,[2호기]상도방면3-3,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,1,지상,1,지상 1층,[3호기]5번출구측,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,2,지하,1,지하 1층,[3호기](F1-B2)5번 출입구측,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,2,지하,2,지하 2층,[3호기]5번출구측,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,2,지하,2,지하 2층,[2호기]장승배기방면4-4,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,2,지하,2,지하 2층,[1호기]숭실대입구방면4-4,,,,
01,수도권,S1,7,7호선,0273,상도,TOLT,일반화장실(남),2,지하,2,지하 2층,지하 2층 대합실 계단좌측,1,일반,1,남
01,수도권,S1,7,7호선,0273,상도,TOLT,일반화장실(여),2,지하,2,지하 2층,지하 2층 대합실 계단좌측,1,일반,2,여
01,수도권,S1,7,7호선,0273,상도,TOLT,장애인화장실(남),2,지하,2,지하 2층,지하 2층 대합실 계단좌측,2,장애인,1,남
01,수도권,S1,7,7호선,0273,상도,TOLT,장애인화장실(여),2,지하,2,지하 2층,지하 2층 대합실 계단좌측,2,장애인,2,여
01,수도권,S1,7,7호선,0273,상도,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,2,지하,3,지하 3층,[1호기]숭실대입구방면4-4,,,,
01,수도권,S1,7,7호선,0273,상도,EV,일반승강기,2,지하,3,지하 3층,[2호기]장승배기방면4-4,,,,
01,수도권,S1,7,7호선,0502,장승배기,EV,일반승강기,1,지상,1,지상 1층,[3호기]2번출구측,,,,
01,수도권,S1,7,7호선,0502,장승배기,EV,일반승강기,2,지하,2,지하 2층,[3호기]2번출구측,,,,
01,수도권,S1,7,7호선,0502,장승배기,EV,일반승강기,2,지하,2,지하 2층,[2호기]신대방삼거리방면4-4,,,,
01,수도권,S1,7,7호선,0502,장승배기,EV,일반승강기,2,지하,2,지하 2층,[1호기]상도방면4-4,,,,
01,수도권,S1,7,7호선,0502,장승배기,TOLT,일반화장실(남),2,지하,2,지하 2층,"지하2층 대합실 5,6번 출입구방향 내부계단 옆",1,일반,1,남
01,수도권,S1,7,7호선,0502,장승배기,TOLT,일반화장실(여),2,지하,2,지하 2층,"지하2층 대합실 5,6번 출입구방향 내부계단 옆",1,일반,2,여
01,수도권,S1,7,7호선,0502,장승배기,TOLT,장애인화장실(남),2,지하,2,지하 2층,"지하2층 대합실 5,6번 출입구방향 내부계단 옆",2,장애인,1,남
01,수도권,S1,7,7호선,0502,장승배기,TOLT,장애인화장실(여),2,지하,2,지하 2층,"지하2층 대합실 5,6번 출입구방향 내부계단 옆",2,장애인,2,여
01,수도권,S1,7,7호선,0502,장승배기,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,7,7호선,0502,장승배기,EV,일반승강기,2,지하,3,지하 3층,[1호기]상도방면4-4,,,,
01,수도권,S1,7,7호선,0502,장승배기,EV,일반승강기,2,지하,3,지하 3층,[2호기]신대방삼거리방면4-4,,,,
01,수도권,S1,7,7호선,0358,신대방삼거리,EV,일반승강기,1,지상,1,지상 1층,[4호기]3번출구측,,,,
01,수도권,S1,7,7호선,0358,신대방삼거리,EV,일반승강기,2,지하,1,지하 1층,[4호기]3번출구측,,,,
01,수도권,S1,7,7호선,0358,신대방삼거리,EV,일반승강기,2,지하,1,지하 1층,[3호기]대합실(고객상담실옆),,,,
01,수도권,S1,7,7호선,0358,신대방삼거리,EV,일반승강기,2,지하,2,지하 2층,[3호기]대합실(고객상담실옆),,,,
