are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,step_no,step_text
01,수도권,S1,8,8호선,0201,모란,3,환승,2,4,4) 환승통로로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,2,5,5) 수인분당선 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,2,6,6) 수인분당선 야탑 방면 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,2,7,7) (B2) 수인분당선 야탑 방면 승강장으로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,2,8,8) 승차 (휠체어칸)
01,수도권,S1,8,8호선,0201,모란,3,환승,3,1,1) (B3) 8호선 모란(종착역)  승강장 하차
01,수도권,S1,8,8호선,0201,모란,3,환승,3,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,3,3,3) (B2) 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,3,4,4) 대합실 방향 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,3,5,5) (B1) 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,3,6,6) 환승통로로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,3,7,7) 수인분당선 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,3,8,8) 수인분당선 태평 방면 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,3,9,9) (B2) 수인분당선 태평 방면 승강장으로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,3,10,10) 승차 (휠체어칸)
01,수도권,S1,8,8호선,0201,모란,3,환승,4,1,1) (B3) 8호선 모란(종착역)  승강장 하차
01,수도권,S1,8,8호선,0201,모란,3,환승,4,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,4,3,3) (B2) 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,4,4,4) 대합실 방향 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,4,5,5) (B1) 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,4,6,6) 환승통로로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,4,7,7) 수인분당선 대합실로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,4,8,8) 수인분당선 야탑 방면 엘리베이터 탑승
01,수도권,S1,8,8호선,0201,모란,3,환승,4,9,9) (B2) 수인분당선 야탑 방면 승강장으로 이동
01,수도권,S1,8,8호선,0201,모란,3,환승,4,10,10) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0028,개화,1,출입구-승강장,1,1,1) 2번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0028,개화,1,출입구-승강장,1,2,2) 지상 2층으로 이동
01,수도권,S9,9,9호선,0028,개화,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0028,개화,1,출입구-승강장,1,4,4) 김포공항 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0028,개화,1,출입구-승강장,1,5,5) 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,4,4) 승강장 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,5,5) (B4) 9호선 개화 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,4,4) 승강장 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,5,5) (B3) 9호선 공항시장 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,1,1,1) (B4) 9호선 개화 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,1,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,1,3,3) (B2) 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,1,4,4) (B3) 5호선 개화산 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,1,5,5) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,1,1) (B4) 9호선 개화 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,3,3) (B3) 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,4,4) 5호선 방향 환승통로로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,5,5) 5호선 방향 환승 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,6,6) (B3) 5호선 송정 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,2,7,7) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,3,1,1) (B3) 9호선 공항시장 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,3,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,3,3,3) (B2) 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,3,4,4) (B3) 5호선 개화산 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,3,5,5) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,4,1,1) (B3) 9호선 공항시장 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,4,2,2) 5호선 방향 환승통로로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,4,3,3) 5호선 방향 환승 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,4,4,4) (B3) 5호선 송정 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,4,5,5) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,5,1,1) (B4) 9호선 개화 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,5,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,5,3,3) (B3) 공항철도 마곡나루 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,5,4,4) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,6,1,1) (B4) 9호선 개화 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,6,2,2) 공항철도 계양 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,6,3,3) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,7,1,1) (B3) 9호선 공항시장 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,7,2,2) 공항철도 마곡나루 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,7,3,3) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,8,1,1) (B3) 9호선 공항시장 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,8,2,2) 승강장 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,8,3,3) (B4) 공항철도 계양 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,8,4,4) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,1,1) (B4) 9호선 개화 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,3,3) (B2) 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,4,4) 김포골드라인 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,5,5) 김포골드라인 고촌 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,6,6) (B4) 김포골드라인 고촌 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,9,7,7) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,1,1) (B3) 9호선 공항시장 방면 승강장 하차
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,3,3) (B2) 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,4,4) 김포골드라인 대합실로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,5,5) 김포골드라인 고촌 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,6,6) (B4) 김포골드라인 고촌 방면 승강장으로 이동
01,수도권,S9,9,9호선,0099,김포공항,3,환승,10,7,7) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,1,1,1) 1번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,1,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,1,4,4) 김포공항 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,1,5,5) 지하 4층 승강장으로 이동
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,2,1,1) 1번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,2,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,2,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,2,4,4) 신방화 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0056,공항시장,1,출입구-승강장,2,5,5) 지하 4층 승강장으로 이동
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,1,1,1) 3번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,1,2,2) 개집표기 통과
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,1,3,3) 공항시장 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,1,4,4) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,2,1,1) 7번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,2,2,2) 개집표기 통과
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,2,3,3) 공항시장 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,2,4,4) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,3,1,1) 3번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,3,2,2) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,3,3,3) 마곡나루 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,3,4,4) 개집표기 통과
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,4,1,1) 7번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,4,2,2) 개집표기 통과
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,4,3,3) 마곡나루 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0364,신방화,1,출입구-승강장,4,4,4) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,1,"1) (1F) 1, 2번 출입구 사이 엘리베이터 탑승"
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,4,4) 신방화 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,5,5) (B2) 신방화 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,1,"1) (1F) 1, 2번 출입구 사이 엘리베이터 탑승"
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,4,4) 양천향교 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,5,5) (B2) 양천향교 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,1,1) (1F) 마곡중앙광장 출입구 옆 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,2,2) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,3,3) 표 내는 곳 통과
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,4,4) 신방화 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,5,5) (B2) 신방화 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,3,6,6) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,1,1) (1F) 마곡중앙광장 출입구 옆 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,2,2) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,3,3) 표 내는 곳 통과
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,4,4) 양천향교 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,5,5) (B2) 양천향교 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,1,출입구-승강장,4,6,6) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,1,1) (B2) 9호선 신방화 방면 승강장 하차
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,3,3) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,4,4) 공항철도 방향 환승 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,5,5) 공항철도 방향 환승통로로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,6,6) 공항철도 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,7,7) 공항철도 디지털미디어시티 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,8,8) (B3) 공항철도 디지털미디어시티 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,1,9,9) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,1,1) (B2) 9호선 신방화 방면 승강장 하차
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,3,3) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,4,4) 공항철도 방향 환승 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,5,5) 공항철도 방향 환승통로로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,6,6) 공항철도 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,7,7) 공항철도 김포공항 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,8,8) (B3) 공항철도 김포공항 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,2,9,9) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,1,1) (B2) 9호선 양천향교 방면 승강장 하차
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,3,3) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,4,4) 공항철도 방향 환승 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,5,5) 공항철도 방향 환승통로로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,6,6) 공항철도 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,7,7) 공항철도 디지털미디어시티 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,8,8) (B3) 공항철도 디지털미디어시티 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,3,9,9) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,1,1) (B2) 9호선 양천향교 방면 승강장 하차
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,3,3) (B1) 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,4,4) 공항철도 방향 환승 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,5,5) 공항철도 방향 환승통로로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,6,6) 공항철도 대합실로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,7,7) 공항철도 김포공항 방면 엘리베이터 탑승
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,8,8) (B3) 공항철도 김포공항 방면 승강장으로 이동
01,수도권,S9,9,9호선,0178,마곡나루,3,환승,4,9,9) 승차 (휠체어칸)
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,1,1,1) 3번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,1,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,1,4,4) 마곡나루 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,1,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,2,1,1) 5번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,2,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,2,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,2,4,4) 마곡나루 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,2,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,3,1,1) 3번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,3,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,3,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,3,4,4) 가양 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,3,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,4,1,1) 5번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,4,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,4,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,4,4,4) 가양 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0405,양천향교,1,출입구-승강장,4,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,1,1,1) 4번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,1,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,1,4,4) 양천향교 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,1,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,2,1,1) 8번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,2,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,2,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,2,4,4) 양천향교 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,2,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,3,1,1) 4번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,3,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,3,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,3,4,4) 증미 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,3,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,4,1,1) 8번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,4,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,4,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,4,4,4) 증미 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0005,가양,1,출입구-승강장,4,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,1,1,1) 1번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,1,2,2) 지하 2층으로 이동
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,1,4,4) 가양 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,1,5,5) 지하 3층 승강장으로 이동
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,2,1,1) 1번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,2,2,2) 지하 2층으로 이동
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,2,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,2,4,4) 등촌 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0531,증미,1,출입구-승강장,2,5,5) 지하 3층 승강장으로 이동
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,1,1,1) 5번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,1,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,1,4,4) 증미 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,1,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,2,1,1) 5번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,2,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,2,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,2,4,4) 염창 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0173,등촌,1,출입구-승강장,2,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,1,1,1) 1번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,1,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,1,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,1,4,4) 등촌 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,1,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,2,1,1) 1번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,2,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,2,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,2,4,4) 신목동 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,2,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,3,1,1) 3번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,3,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,3,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,3,4,4) 등촌 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,3,5,5) 지하 2층 승강장으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,4,1,1) 3번 출입구 근처 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,4,2,2) 지하 1층으로 이동
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,4,3,3) 개집표기 통과
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,4,4,4) 신목동 방면 엘리베이터 이용
01,수도권,S9,9,9호선,0419,염창,1,출입구-승강장,4,5,5) 지하 2층 승강장으로 이동
